DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-136816;0001;13/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00780-22;SMLU7026627A;HOUSTON;Estados Unidos;Estados Unidos;74250;KG;74250;KILOGRAMO;0;No disponible;117832.5;1.59;124876.4;1.68;5571;74250;74.25;75320;CPA INTERNATIONAL;EXXON MOBIL;POLIETILENO DE BAJA DENSIDAD. EXXON MOBIL. LD136MN POLIETILENO DE BAJA DENSIDAD FABRICACION DE PLASTICOS POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD. EXXON MOBIL. LD136MN POLIETILENO DE BAJA DENSIDAD FABRICACION DE PLASTICOS POLIETILENO DE BAJA DENSIDAD
118-146045;0001;21/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00887-22;SMLU7029819A;HOUSTON;Estados Unidos;Estados Unidos;99000;KG;99000;KILOGRAMO;0;No disponible;157110;1.59;166501.87;1.68;7428;99000;99;100710;CPA INTERNATIONAL;EXXON MOBIL;POLIETILENO DE BAJA DENSIDAD, EXXON MOBIL, LD136MN BATCH: 032201087A,032201088A EN 3960 SACOS X 25KG C/U POLIETILENO DE BAJA DENSIDAD EXXONMOBIL LD 136.MN;POLIETILENO DE BAJA DENSIDAD, EXXON MOBIL, LD136MN BATCH: 032201087A,032201088A EN 3960 SACOS X 25KG C/U POLIETILENO DE BAJA DENSIDAD EXXONMOBIL LD 136.MN
118-146164;0001;21/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00887-22;SMLU7041733A;HOUSTON;Estados Unidos;Estados Unidos;21175;KG;21175;KILOGRAMO;0;No disponible;32545.29;1.54;34540.91;1.63;1588.8;21175;21.175;21491.55;CPA INTERNATIONAL;CPA;COPOLIMERO DE ETILENO, CPA, 2B50IN LOTE: 5554496, 5554497 EN SACOS DE PLASTICO DE 25 KG. C/U. = 847 SACOS COPOLIMEROS DE ETILENO ALFA-OLEFINA CPA 2B50IN;COPOLIMERO DE ETILENO, CPA, 2B50IN LOTE: 5554496, 5554497 EN SACOS DE PLASTICO DE 25 KG. C/U. = 847 SACOS COPOLIMEROS DE ETILENO ALFA-OLEFINA CPA 2B50IN
118-146164;0002;21/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00887-22;SMLU7041733A;HOUSTON;Estados Unidos;Estados Unidos;3575;KG;3575;KILOGRAMO;0;No disponible;5591.23;1.56;5929.32;1.66;268.19;3575;3.575;3628.44;CPA INTERNATIONAL;EXXON MOBIL;POLIETILENO DE BAJA DENSIDAD, EXXON MOBIL, LD105BR LOTE: 522021303B EN SACOS DE PLASTICO 25 KG. C/U. = 143 SACOS DE PLASTICO POLIETILENO DE BAJA DENSIDAD EXXONMOBIL LD 105.BR;POLIETILENO DE BAJA DENSIDAD, EXXON MOBIL, LD105BR LOTE: 522021303B EN SACOS DE PLASTICO 25 KG. C/U. = 143 SACOS DE PLASTICO POLIETILENO DE BAJA DENSIDAD EXXONMOBIL LD 105.BR
118-146177;0001;21/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00887-22;SMLU7064438A;HOUSTON;Estados Unidos;Estados Unidos;74250;KG;74250;KILOGRAMO;0;No disponible;122807.25;1.65;129913.34;1.75;5571;74250;74.25;75580;CPA INTERNATIONAL;EXXON MOBIL;POLIETILENO DE BAJA DENSIDAD, EXXON MOBIL, LD143DJ LOTE: 521072202B, EN SACOS DE PLASTICO 25 KG. C/U. = 2,970 SACOS DE PLASTICO POLIETILENO DE BAJA DENSIDAD EXXONMOBIL LD 143.DJ;POLIETILENO DE BAJA DENSIDAD, EXXON MOBIL, LD143DJ LOTE: 521072202B, EN SACOS DE PLASTICO 25 KG. C/U. = 2,970 SACOS DE PLASTICO POLIETILENO DE BAJA DENSIDAD EXXONMOBIL LD 143.DJ
118-146356;0001;21/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00887-22;SMLU7022973A;HOUSTON;Estados Unidos;Estados Unidos;116875;KG;116875;KILOGRAMO;0;No disponible;183441.88;1.57;195019.9;1.67;9285;116875;116.875;121310;CPA INTERNATIONAL;FORMOLENE;POLIETILENO DE BAJA DENSIDAD, FORMOLENE, FR2233C BATCH: BL11154 / BJ11392, BL11110, BJ11345 / BJ11392, BJ11392 / BL11110 EN 4675 SACOS DE PLASTICO DE 25KG C/U POLIETILENO DE BAJA DENSIDAD Formolene FR2233C;POLIETILENO DE BAJA DENSIDAD, FORMOLENE, FR2233C BATCH: BL11154 / BJ11392, BL11110, BJ11345 / BJ11392, BJ11392 / BL11110 EN 4675 SACOS DE PLASTICO DE 25KG C/U POLIETILENO DE BAJA DENSIDAD Formolene FR
118-146357;0001;21/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00887-22;SMLU7038014A;HOUSTON;Estados Unidos;Estados Unidos;99000;KG;99000;KILOGRAMO;0;No disponible;137013;1.38;146153.66;1.48;7428;99000;99;100788;CPA INTERNATIONAL;CPA;POLIETILENO DE ALTA DENSIDAD. CPA. 305FD BATCH: 5597970. 5597972 EN 3960 SACOS DE PLASTICO 25 KG. C/U. POLIETILENO DE ALTA DENSIDAD CPA INTL 305FD*;POLIETILENO DE ALTA DENSIDAD. CPA. 305FD BATCH: 5597970. 5597972 EN 3960 SACOS DE PLASTICO 25 KG. C/U. POLIETILENO DE ALTA DENSIDAD CPA INTL 305FD*
118-147732;0001;22/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00890-22;MAEU913960059;TIANJINXINGANG;China;Estados Unidos;52000;KG;52000;KILOGRAMO;0;No disponible;61217.86;1.18;84760;1.63;23073.63;52000;52;52630;ZHEJIANG MINGRI HOLDINGS GROUP CO., LTD.;SHENSHUA;POLIPROPILENO  HOMOPOLIMERO, SHENSHUA, L5E89 PP HOMO L5E89 POLIPROPILENO HOMOPOLIMERO FABRICACION DE PLASTICO POLIPROPILENO  HOMOPOLIMERO;POLIPROPILENO  HOMOPOLIMERO, SHENSHUA, L5E89 PP HOMO L5E89 POLIPROPILENO HOMOPOLIMERO FABRICACION DE PLASTICO POLIPROPILENO  HOMOPOLIMERO
118-147751;0001;22/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00887-22;SMLU7039885A;HOUSTON;Canadá;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;36480.75;1.47;38793.75;1.57;1857;24750;24.75;25280;CPA INTERNATIONAL;EXXON MOBIL;POLIETILENO DE ALTA DENSIDAD, EXXON MOBIL, HD6706.17 POLIETILENO DE ALTA DENSIDAD FABRICACION DE PLASTICOS POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD, EXXON MOBIL, HD6706.17 POLIETILENO DE ALTA DENSIDAD FABRICACION DE PLASTICOS POLIETILENO DE ALTA DENSIDAD
118-152985;0001;27/04/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;00892-22;EGLV003200555371;KAOHSIUNG;Taiwán;Estados Unidos;25000;KG;25000;KILOGRAMO;0;No disponible;39422.61;1.58;49492.78;1.98;9577.39;25000;25;25150;FORMOSA CHEMICALS & FIBRE;TAIRIREX;POLIESTIRENO, TAIRIREX, GP5000 LOTE: J221518 EN SACOS DE PLASTICO DE 25 KG. C/U. = 1,000 SACOS DE PLASTICO POLIESTIRENO TAIRIREX GP5000;POLIESTIRENO, TAIRIREX, GP5000 LOTE: J221518 EN SACOS DE PLASTICO DE 25 KG. C/U. = 1,000 SACOS DE PLASTICO POLIESTIRENO TAIRIREX GP5000
118-160130;0001;03/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01007-22;HLCUNG12204DGVJ3;NINGBO;China;Estados Unidos;52000;KG;52000;KILOGRAMO;0;No disponible;77731.62;1.49;89687.03;1.72;11461.03;52000;52;52660;ZHEJIANG CHEMICALS IMPORT AND;MOPLEN;POLIPROPILENO COPOLIMERO. MOPLEN. EP300R LOTE: 2110111LI EN SACOS DE PLASTICO DE 25 KG. C/U. = 2.080 SACOS DE PLASTICO POLIPROPILENO COPOLIMERO MOPLEN EP 300 R;POLIPROPILENO COPOLIMERO. MOPLEN. EP300R LOTE: 2110111LI EN SACOS DE PLASTICO DE 25 KG. C/U. = 2.080 SACOS DE PLASTICO POLIPROPILENO COPOLIMERO MOPLEN EP 300 R
118-163167;0001;05/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00997-22;SMLU7064445A;HOUSTON;Estados Unidos;Estados Unidos;74250;KG;74250;KILOGRAMO;0;No disponible;117831;1.59;125024.88;1.68;5721;74250;74.25;75510;CPA INTERNATIONAL;EXXONMOBIL;POLIETILENO DE BAJA DENSIDAD. EXXONMOBIL. LD 105.BR POLIETILENO DE BAJA DENSIDAD FABRICACION DE PLASTICOS POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD. EXXONMOBIL. LD 105.BR POLIETILENO DE BAJA DENSIDAD FABRICACION DE PLASTICOS POLIETILENO DE BAJA DENSIDAD
118-163793;0001;06/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00997-22;SMLU7075931A;HOUSTON;Estados Unidos;Estados Unidos;123750;KG;123750;KILOGRAMO;0;No disponible;187970;1.52;199854.62;1.61;9535;123750;123.75;125810;CPA INTERNATIONAL;EXXON MOBIL;COPOLIMERO DE ETILENO. EXXON MOBIL. LL1002XBU LOTE: C220318A06. C220318A09 EN SACOS DE PLASTICO DE 25 KG. C/U. = 4.950 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXXONMOBIL LL1002XBU;COPOLIMERO DE ETILENO. EXXON MOBIL. LL1002XBU LOTE: C220318A06. C220318A09 EN SACOS DE PLASTICO DE 25 KG. C/U. = 4.950 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXXONMOBIL LL1002XBU
118-163857;0001;06/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;00997-22;SMLU7064450A;HOUSTON;Estados Unidos;Estados Unidos;49500;KG;49500;KILOGRAMO;0;No disponible;71327;1.44;76032.58;1.54;3814;49500;49.5;50120;CPA INTERNATIONAL;CPA;POLIETILENO DE ALTA DENSIDAD. CPA. 305FD BATCH: 5558977.5624478 EN 1980 SACOS DE PLASTICO 25 KG. C/U. POLIETILENO DE ALTA DENSIDAD CPA INTL 305FD;POLIETILENO DE ALTA DENSIDAD. CPA. 305FD BATCH: 5558977.5624478 EN 1980 SACOS DE PLASTICO 25 KG. C/U. POLIETILENO DE ALTA DENSIDAD CPA INTL 305FD
118-165994;0001;09/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;00961-22;COSU6330353750;HONG KONG;Arabia Saudi;Estados Unidos;99000;KG;99000;KILOGRAMO;0;No disponible;144391.34;1.46;170589.23;1.72;24393;99000;99;100370;RAVAGO HONG KONG LIMITED;QAMAR;POLIETILENO LINEAL DE BAJA DENSIDAD, QAMAR, FD21HS LOTE: 0022344743, 0021611005, 0022264270, 0021559399, 0022264283 EN SACOS DE PLASTICO 25 KG. C/U. = 3,960 SACOS DE PLASTICO POLIETILENO LINEAL DE BAJA DENSIDAD QAMAR FD21HS;POLIETILENO LINEAL DE BAJA DENSIDAD, QAMAR, FD21HS LOTE: 0022344743, 0021611005, 0022264270, 0021559399, 0022264283 EN SACOS DE PLASTICO 25 KG. C/U. = 3,960 SACOS DE PLASTICO POLIETILENO LINEAL DE BAJ
118-165997;0001;09/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01037-22;COSU6330159700;HONG KONG;Arabia Saudi;Estados Unidos;49500;KG;49500;KILOGRAMO;0;No disponible;70559.43;1.43;85274.16;1.72;13832.74;49500;49.5;50220;RAVAGO HONG KONG LIMITED;QAMAR;POLIETILENO DE BAJA DENSIDAD LINEAL. QAMAR. FD21HN LOTE: 0022000877. 0022006563. 0022014015 EN SACOS DE PLASTICO DE 25 KG. C/U. = 1.980 SACOS DE PLASTICO POLIETILENO DE BAJA DENSIDAD LINEAL QAMAR FD21HN - LINEAR LOW DENSITY POLYETHYLENE;POLIETILENO DE BAJA DENSIDAD LINEAL. QAMAR. FD21HN LOTE: 0022000877. 0022006563. 0022014015 EN SACOS DE PLASTICO DE 25 KG. C/U. = 1.980 SACOS DE PLASTICO POLIETILENO DE BAJA DENSIDAD LINEAL QAMAR FD21
118-165998;0001;09/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01037-22;COSU6330356100;HONG KONG;Arabia Saudi;Estados Unidos;49500;KG;49500;KILOGRAMO;0;No disponible;69565.3;1.41;84232.51;1.7;13797.64;49500;49.5;50009.73;RAVAGO HONG KONG LIMITED;QAMAR;POLIETILENO DE BAJA DENSIDAD. QAMAR. FD21HS BATCH: 0022344743 EN 1980 SACOS DE PLASTICO DE 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD QAMAR FD21HS;POLIETILENO DE BAJA DENSIDAD. QAMAR. FD21HS BATCH: 0022344743 EN 1980 SACOS DE PLASTICO DE 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD QAMAR FD21HS
118-165998;0002;09/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01037-22;COSU6330356100;HONG KONG;Arabia Saudi;Estados Unidos;49500;KG;49500;KILOGRAMO;0;No disponible;69148.74;1.4;83810.75;1.69;13797.64;49500;49.5;49710.27;RAVAGO HONG KONG LIMITED;QAMAR;POLIETILENO DE BAJA DENSIDAD. QAMAR. FD21HN BATCH: 0022014015 EN 1980 SACOS DE PLASTICO DE 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD QAMAR FD21HN;POLIETILENO DE BAJA DENSIDAD. QAMAR. FD21HN BATCH: 0022014015 EN 1980 SACOS DE PLASTICO DE 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD QAMAR FD21HN
118-171103;0001;12/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01053-22;SMLU7064456A;HOUSTON;Estados Unidos;Estados Unidos;74250;KG;74250;KILOGRAMO;0;No disponible;119464.5;1.61;126678.8;1.71;5721;74250;74.25;75480;CPA INTERNATIONAL;EXXON MOBIL;COPOLIMERO DE ETILENO. EXXON MOBIL. LL1001XBU LOTE: C220301A14. C220302A09. C220243A05. C220301A12 EN SACOS DE PLASTICO DE 25 KG. C/U. = 2.970 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXXONMOBIL LL1001XBU;COPOLIMERO DE ETILENO. EXXON MOBIL. LL1001XBU LOTE: C220301A14. C220302A09. C220243A05. C220301A12 EN SACOS DE PLASTICO DE 25 KG. C/U. = 2.970 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXX
118-177741;0001;18/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;01115-22;SUDU22JAX014503A;HOUSTON;Estados Unidos;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;42346.5;1.71;44633.83;1.8;1758;24750;24.75;25200;CHANNEL PRIME ALLIANCE INTL HULL;ENABLE;COPOLIMERO DE ETILENO. ENABLE. 2010ME LOTE: M22010328B EN SACOS DE PLASTICO DE 25 KG. C/U. = 990 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA ENABLE 2010ME;COPOLIMERO DE ETILENO. ENABLE. 2010ME LOTE: M22010328B EN SACOS DE PLASTICO DE 25 KG. C/U. = 990 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA ENABLE 2010ME
118-177883;0001;18/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;01115-22;SUDU22JAX013827A;HOUSTON;Canadá;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;36777.75;1.49;38995.47;1.58;1758;24750;24.75;25150;CHANNEL PRIME ALLIANCE INTL HULL;EXXON MOBIL;POLIETILENO DE ALTA DENSIDAD. EXXON MOBIL. HD6719.17 LOTE: 365862B EN SACOS DE PLASTICO 25 KG. C/U.= 990 SACOS POLIETILENO DE ALTA DENSIDAD EXXONMOBIL HD6719.17;POLIETILENO DE ALTA DENSIDAD. EXXON MOBIL. HD6719.17 LOTE: 365862B EN SACOS DE PLASTICO 25 KG. C/U.= 990 SACOS POLIETILENO DE ALTA DENSIDAD EXXONMOBIL HD6719.17
118-180521;0001;19/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7064471A;HOUSTON;Estados Unidos;Estados Unidos;16500;KG;16500;KILOGRAMO;0;No disponible;29517.66;1.79;31157.97;1.89;1271.33;16500;16.5;16753.33;CPA INTERNATIONAL;ENABLE;COPOLIMERO DE ETILENO. ENABLE. 2010ME LOTE: M22010334A EN 660 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA ENABLE 2010ME;COPOLIMERO DE ETILENO. ENABLE. 2010ME LOTE: M22010334A EN 660 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA ENABLE 2010ME
118-180521;0002;19/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7064471A;HOUSTON;Estados Unidos;Estados Unidos;1375;KG;1375;KILOGRAMO;0;No disponible;2738.93;1.99;2879.11;2.09;105.94;1375;1.375;1396.11;CPA INTERNATIONAL;EXCEED;COPOLIMERO DE ETILENO. EXCEED. XP 8784MK LOTE: 052103190A EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP 8784MK;COPOLIMERO DE ETILENO. EXCEED. XP 8784MK LOTE: 052103190A EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP 8784MK
118-180521;0003;19/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7064471A;HOUSTON;Estados Unidos;Estados Unidos;1375;KG;1375;KILOGRAMO;0;No disponible;2738.93;1.99;2879.11;2.09;105.94;1375;1.375;1396.11;CPA INTERNATIONAL;EXCEED;COPOLIMERO DE ETILENO. EXCEED. XP7052ML LOTE: M22030059B EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP 7052ML;COPOLIMERO DE ETILENO. EXCEED. XP7052ML LOTE: M22030059B EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP 7052ML
118-180521;0004;19/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7064471A;HOUSTON;Estados Unidos;Estados Unidos;1375;KG;1375;KILOGRAMO;0;No disponible;2738.93;1.99;2879.11;2.09;105.94;1375;1.375;1396.11;CPA INTERNATIONAL;EXCEED;COPOLIMERO DE ETILENO. EXCEED. XP6056ML LOTE: M21100239B EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP 6056ML;COPOLIMERO DE ETILENO. EXCEED. XP6056ML LOTE: M21100239B EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP 6056ML
118-180521;0005;19/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7064471A;HOUSTON;Estados Unidos;Estados Unidos;1375;KG;1375;KILOGRAMO;0;No disponible;2738.93;1.99;2879.11;2.09;105.94;1375;1.375;1396.11;CPA INTERNATIONAL;EXCEED;COPOLIMERO DE ETILENO. EXCEED. XP8656MK LOTE: 7210907A14 EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP8656MK;COPOLIMERO DE ETILENO. EXCEED. XP8656MK LOTE: 7210907A14 EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP8656MK
118-180521;0006;19/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7064471A;HOUSTON;Estados Unidos;Estados Unidos;1375;KG;1375;KILOGRAMO;0;No disponible;2738.93;1.99;2879.11;2.09;105.94;1375;1.375;1396.11;CPA INTERNATIONAL;EXCEED;COPOLIMERO DE ETILENO. EXCEED. XP8358ML LOTE: 7210566A14 EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP8358ML;COPOLIMERO DE ETILENO. EXCEED. XP8358ML LOTE: 7210566A14 EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED XP8358ML
118-180521;0007;19/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7064471A;HOUSTON;Estados Unidos;Estados Unidos;1375;KG;1375;KILOGRAMO;0;No disponible;2692.18;1.96;2831.78;2.06;105.94;1375;1.375;1396.11;CPA INTERNATIONAL;EXCEED;COPOLIMERO DE ETILENO. EXCEED. 2012MK LOTE: 7211101A02 EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED 2012MK;COPOLIMERO DE ETILENO. EXCEED. 2012MK LOTE: 7211101A02 EN 55 SACOS DE PLASTICO DE 25 KG COPOLIMEROS DE ETILENO-ALFA-OLEFINA EXCEED 2012MK
118-181070;0001;20/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7092920A;HOUSTON;Estados Unidos;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;42049;1.7;44481.61;1.8;1907;24750;24.75;25250;CPA INTERNATIONAL;CPA;COPOLIMERO DE ETILENO. CPA. 2B20IN LOTE: 5616785. 5616786 EN SACOS DE PLASTICO 25 KG. C/U. = 990 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA CPA 2B20IN NATURAL;COPOLIMERO DE ETILENO. CPA. 2B20IN LOTE: 5616785. 5616786 EN SACOS DE PLASTICO 25 KG. C/U. = 990 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA CPA 2B20IN NATURAL
118-181070;0002;20/05/2022;2022;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01104-22;SMLU7092920A;HOUSTON;Estados Unidos;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;43732;1.77;46185.65;1.87;1907;24750;24.75;25250;CPA INTERNATIONAL;EXXON MOBIL;COPOLIMERO DE ETILENO. EXXON MOBIL. 6201.19 LOTE: 5667829 EN SACOS DE PLASTICO 25 KG. C/U. = 990 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA LLDPE - 6201.19;COPOLIMERO DE ETILENO. EXXON MOBIL. 6201.19 LOTE: 5667829 EN SACOS DE PLASTICO 25 KG. C/U. = 990 SACOS DE PLASTICO COPOLIMEROS DE ETILENO-ALFA-OLEFINA LLDPE - 6201.19
