DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-235641;0007;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;8125;KG;8125;KILOGRAMO;0;No disponible;14823.9;1.82;15031.25;1.85;204.37;8125;8.125;8337.76;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0008;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;14625;KG;14625;KILOGRAMO;0;No disponible;26683.02;1.82;27056.25;1.85;367.87;14625;14.625;15007.96;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0009;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;11375;KG;11375;KILOGRAMO;0;No disponible;20753.46;1.82;21043.75;1.85;286.12;11375;11.375;11672.86;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0010;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;26000;KG;26000;KILOGRAMO;0;No disponible;47436.48;1.82;48100;1.85;654;26000;26;26680.83;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0011;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;26000;KG;26000;KILOGRAMO;0;No disponible;47436.48;1.82;48100;1.85;654;26000;26;26680.83;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0012;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;25;KG;25;KILOGRAMO;0;No disponible;45.61;1.82;46.24;1.85;0.62;25;0.025;25.65;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0013;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;25975;KG;25975;KILOGRAMO;0;No disponible;47390.86;1.82;48053.74;1.85;653.37;25975;25.975;26655.17;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0014;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;13000;KG;13000;KILOGRAMO;0;No disponible;23718.24;1.82;24050;1.85;327;13000;13;13340.41;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0015;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;13000;KG;13000;KILOGRAMO;0;No disponible;23718.24;1.82;24050;1.85;327;13000;13;13340.41;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0016;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;575;KG;575;KILOGRAMO;0;No disponible;1049.08;1.82;1063.75;1.85;14.46;575;0.575;590.05;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0017;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;16800;KG;16800;KILOGRAMO;0;No disponible;30651.26;1.82;31079.99;1.85;422.58;16800;16.8;17239.92;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0018;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;8625;KG;8625;KILOGRAMO;0;No disponible;15736.1;1.82;15956.21;1.85;216.95;8625;8.625;8850.85;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0019;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;25925;KG;25925;KILOGRAMO;0;No disponible;47299.64;1.82;47961.25;1.85;652.11;25925;25.925;26603.86;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-235641;0020;18/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01370-21;SUDU21159ATXDBMT;CARTAGENA;Colombia;Colombia;75;KG;75;KILOGRAMO;0;No disponible;136.84;1.82;138.75;1.85;1.88;75;0.075;76.96;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC;RESINA DE PVC, PETCO, PVC-440 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDOS POR POLIMERIZACION EN SUSPENSION PVC-440-25 MATERIAL: PVC
118-245616;0001;25/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01418-21;TRUTBS2105012JJH;KRZZA;Corea del Sur;Panamá;16000;KG;16000;KILOGRAMO;0;No disponible;33465;2.09;39618.31;2.48;5735;16000;16;17420;EVERLITE KOREA CO. LTD;HANWHA;POLIETILENO BAJA DENSIDAD. HANWHA. DOP DOP PARA USO INDUSTRIAL POLIETILENO DE BAJA DENSIDAD POLIETILENO;POLIETILENO BAJA DENSIDAD. HANWHA. DOP DOP PARA USO INDUSTRIAL POLIETILENO DE BAJA DENSIDAD POLIETILENO
118-252744;0001;30/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01442-21;HLCUBSC210516251;HOUSTON;Estados Unidos;Panamá;140250;KG;140250;KILOGRAMO;0;No disponible;254505.55;1.81;260163.75;1.86;5346;140250;140.25;144954;MTS LOGISTICS. INC.;OXY VINYLS;PVC OXY 225P. OXY VINYLS. 225P 225P USO INDUSTRIAL PVC OXY 225P;PVC OXY 225P. OXY VINYLS. 225P 225P USO INDUSTRIAL PVC OXY 225P
118-252763;0001;30/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01442-21;NAM9312933;HOUSTON;Estados Unidos;Panamá;66475;KG;66475;KILOGRAMO;0;No disponible;122338.41;1.84;127831.73;1.92;3964.08;66475;66.475;67822;UNITCARGO CONTAINER LINE. INC C/OITOCHU CHEMICALS;INEOS;POLIETILENO ALTA DENSIDAD. INEOS. TUB121GN INEOS TUB121GN USO: INDUSTRIAL HDPE POLIETILENO;POLIETILENO ALTA DENSIDAD. INEOS. TUB121GN INEOS TUB121GN USO: INDUSTRIAL HDPE POLIETILENO
118-253008;0001;30/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01443-21;MEDUCE079321;SHANGHAI;China;Panamá;74625;KG;74625;KILOGRAMO;0;No disponible;104626;1.4;126689.12;1.7;20755.3;74625;74.625;74923.5;XIAMEN XIANGYU LOGISTICS GROUP CORPORATION;S/M;RESINA PVC SG5. S/M. SG5 SG5 USO INDUSTRIAL RESINA PVC;RESINA PVC SG5. S/M. SG5 SG5 USO INDUSTRIAL RESINA PVC
118-253092;0001;30/06/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01460-21;COSU6301566260;SHANGHAI;China;Panamá;133375;KG;133375;KILOGRAMO;0;No disponible;191442;1.44;226463.02;1.7;32628;133375;133.375;133908;XIAMEN XIANGYU LOGISTICS GROUP;S/M;RESINA PVC SG5. S/M. SG5 SG5 USO INDUSTRIAL RESINA PVC;RESINA PVC SG5. S/M. SG5 SG5 USO INDUSTRIAL RESINA PVC
118-267552;0001;9/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01575-21;SUDU21159AU7AKUS;CARTAGENA;Colombia;Panamá;260000;KG;260000;KILOGRAMO;0;No disponible;487369.91;1.87;494000;1.9;6540;260000;260;265260;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA PVC 440. PETCO. PVC 440 PVC 440 USO INDUSTRIAL RESIAN PVC RESINA DE PVC;RESINA PVC 440. PETCO. PVC 440 PVC 440 USO INDUSTRIAL RESIAN PVC RESINA DE PVC
118-267553;0001;9/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUM5337420;ALTAMIRA;México;Panamá;204000;KG;204000;KILOGRAMO;0;No disponible;375839;1.84;387600;1.9;11353;204000;204;207010;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA. PRIMEX. P225-2 P-225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA. PRIMEX. P225-2 P-225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-267554;0001;9/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUM5319261;ALTAMIRA;México;Panamá;153000;KG;153000;KILOGRAMO;0;No disponible;283663;1.85;290700;1.9;6731;153000;153;154810;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA. PRIMEX. P225-2 P225-2 USO  INDUSTRIAL RESINA PVC RESINA;RESINA. PRIMEX. P225-2 P225-2 USO  INDUSTRIAL RESINA PVC RESINA
118-267577;0001;9/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUM5328437;ALTAMIRA;México;Panamá;153000;KG;153000;KILOGRAMO;0;No disponible;283663;1.85;292500;1.91;8531;153000;153;154930;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA. PRIMEX. P225-2 P-225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA. PRIMEX. P225-2 P-225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-267865;0001;9/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUM5328023;ALTAMIRA;México;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;563791;1.84;581400;1.9;16997;306000;306;310030;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA. PRIMEX. P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA;RESINA. PRIMEX. P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA
118-271311;0001;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUC1111565;CARTAGENA;Colombia;Colombia;10500;KG;10500;KILOGRAMO;0;No disponible;22191.8;2.11;22470;2.14;274.61;10500;10.5;10815;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MEXICHEM COMPUESTOS;M210-GREY-1380-25. MEXICHEM COMPUESTOS. M210-GREY-1380-25 POLICLORURO DE VINILO (PVC) SIN PLASTIFICAR (DUROVIN) USO INDUSTRIAL M210-GREY-1380-25 PVC;M210-GREY-1380-25. MEXICHEM COMPUESTOS. M210-GREY-1380-25 POLICLORURO DE VINILO (PVC) SIN PLASTIFICAR (DUROVIN) USO INDUSTRIAL M210-GREY-1380-25 PVC
118-271311;0002;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUC1111565;CARTAGENA;Colombia;Colombia;15500;KG;15500;KILOGRAMO;0;No disponible;32759.32;2.11;33169.99;2.14;405.38;15500;15.5;15965;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MEXICHEM COMPUESTOS;M210-GREY-1380-25. MEXICHEM COMPUESTOS. M210-GREY-1380-25 POLICLORURO DE VINILO (PVC) SIN PLASTIFICAR (DUROVIN) USO INDUSTRIAL M210-GREY-1380-25 PVC;M210-GREY-1380-25. MEXICHEM COMPUESTOS. M210-GREY-1380-25 POLICLORURO DE VINILO (PVC) SIN PLASTIFICAR (DUROVIN) USO INDUSTRIAL M210-GREY-1380-25 PVC
118-271333;0001;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUM5319139;ALTAMIRA;México;México;25.5;TM;25500;KILOGRAMO;0;No disponible;46458;1821.88;47685;1870;1176;25500;25.5;25890;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA PRIMEX. PRIMEX. P180 P-180 P15 USO INDUSTRIAL RESINA PRIMEX RESINA DE PVC;RESINA PRIMEX. PRIMEX. P180 P-180 P15 USO INDUSTRIAL RESINA PRIMEX RESINA DE PVC
118-271343;0001;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUM5328015;ALTAMIRA;México;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;563791;1.84;581400;1.9;16997;306000;306;310418;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA. PRIMEX. P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA;RESINA. PRIMEX. P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA
118-271354;0001;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUM5340713;ALTAMIRA;México;México;51;TM;51000;KILOGRAMO;0;No disponible;87281;1711.39;90270;1770;2887;51000;51;51800;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA. PRIMEX. G-34 G-34 P15 USO INDUSTRIAL RESINA PRIMEX RESINA.83500104.83500105;RESINA. PRIMEX. G-34 G-34 P15 USO INDUSTRIAL RESINA PRIMEX RESINA.83500104.83500105
118-271378;0001;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01581-21;MEDUU1952180;HOUSTON;Estados Unidos;Panamá;305500;KG;305500;KILOGRAMO;0;No disponible;563628;1.84;587495.35;1.92;16822;305500;305.5;310380;MUEHLSTEIN INTERNATIONAL;OXY VINYL;PVC OXY 225P. OXY VINYL. 225P 225P USO INDUSTRIAL RESINA PVC OXY VINYLS RESINA;PVC OXY 225P. OXY VINYL. 225P 225P USO INDUSTRIAL RESINA PVC OXY VINYLS RESINA
118-271386;0001;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173200;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01599-21;MAEU210578582;BALBOA;Vietnam;Panamá;16000;KG;16000;KILOGRAMO;0;No disponible;36762;2.3;39664.52;2.48;2443;16000;16;17460;LG VINA CHEMICAL COMPANY LIMITED;LG;DOP. LG. DOP (DIOCTYL PHTHALATE) USO INDUSTRIAL DOP DOP;DOP. LG. DOP (DIOCTYL PHTHALATE) USO INDUSTRIAL DOP DOP
118-271421;0001;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;01571-21;EGLV410141877050;HOUSTON;Estados Unidos;Panamá;93500;KG;93500;KILOGRAMO;0;No disponible;173311.82;1.85;179816.4;1.92;4338.18;93500;93.5;95069.09;FMS C/O TRICON ENERGY. LTD.;WESTLAKE;RESINA PVC. WESTLAKE. 1230P 1230P USO INDUSTRIAL RESINA PVC WESTLAKE RESINA;RESINA PVC. WESTLAKE. 1230P 1230P USO INDUSTRIAL RESINA PVC WESTLAKE RESINA
118-271421;0002;12/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;01571-21;EGLV410141877050;HOUSTON;Estados Unidos;Panamá;163625;KG;163625;KILOGRAMO;0;No disponible;303295.68;1.85;314678.69;1.92;7591.81;163625;163.625;166370.9;FMS C/O TRICON ENERGY. LTD.;OXY VINYL;RESINA PVC. OXY VINYL. 225P 225P USO INDUSTRIAL RESINA PVC OXY RESINA;RESINA PVC. OXY VINYL. 225P 225P USO INDUSTRIAL RESINA PVC OXY RESINA
118-273663;0001;13/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01592-21;BGA0293749;CARTAGENA;Estados Unidos;Panamá;24750;KG;24750;KILOGRAMO;0;No disponible;45549.08;1.84;47594.35;1.92;1475.91;24750;24.75;25140;UNITCARGO CONTAINER LINE. INC C/OITOCHU CHEMICALS;INEOS;POLIETILENO ALTA DENSIDAD. INEOS. TUB121GN INEOS TUB121GN USO: INDUSTRIAL HDPE POLIETILENO;POLIETILENO ALTA DENSIDAD. INEOS. TUB121GN INEOS TUB121GN USO: INDUSTRIAL HDPE POLIETILENO
118-281294;0001;20/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01361-21;HLCUBSC2106ASCC0;HOUSTON;Estados Unidos;Panamá;374000;KG;374000;KILOGRAMO;0;No disponible;690563.64;1.85;719232.05;1.92;20036.36;374000;374;380901.81;UNITCARGO CONTAINER LINE, INC. ON;WESTLAKE;RESINA PVC, WESTLAKE, 1230P WESTLAKE 1230P USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA PVC, WESTLAKE, 1230P WESTLAKE 1230P USO INDUSTRIAL RESINA PVC RESINA PVC
118-281294;0002;20/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01361-21;HLCUBSC2106ASCC0;HOUSTON;Estados Unidos;Panamá;140250;KG;140250;KILOGRAMO;0;No disponible;258961.36;1.85;269712.01;1.92;7513.63;140250;140.25;142838.18;UNITCARGO CONTAINER LINE, INC. ON;OXY;RESINA PVC, OXY, 225P PVC OXY 225P USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA PVC, OXY, 225P PVC OXY 225P USO INDUSTRIAL RESINA PVC RESINA PVC
