DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-040393;0001;27/01/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00220-20;MEDUKB447267;HOUSTON;Estados Unidos;Estados Unidos;14.3;TM;14300;KILOGRAMO;0;No disponible;10991.89;768.66;11741.18;821.06;734.11;14300;14.3;14480.47;CHEMIUM INTERNATIONAL CORP.;BAYPORT;POLIETILENO DE ALTA DENSIDAD BAYPORT 5502 POLIETILENO PARA FABRICACION DE ARTICULOS DE PLASTICO / USO INDUSTRIAL LOTE: D191022034 MATERIA PRIMA;POLIETILENO DE ALTA DENSIDAD BAYPORT 5502 POLIETILENO PARA FABRICACION DE ARTICULOS DE PLASTICO / USO INDUSTRIAL LOTE: D191022034 MATERIA PRIMA
118-040424;0003;27/01/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00220-20;MEDUKB418540;HOUSTON;Estados Unidos;Estados Unidos;50;KG;50;KILOGRAMO;0;No disponible;45.93;0.92;48.56;0.97;2.56;50;0.05;51.29;UNITCARGO CONTAINER LINE INC. 4544 POST OAK PLACE;OSTERLENE;POLIETILENO DE BAJA DENSIDAD L OSTERLENE LD025-A POLIETILENO PARA LA FABRICACION DE PRODUCTOS DE PLASTICO / USO INDUSTRIAL LOTE: 955949-AC RESINA SINTETICA VIRGEN;POLIETILENO DE BAJA DENSIDAD L OSTERLENE LD025-A POLIETILENO PARA LA FABRICACION DE PRODUCTOS DE PLASTICO / USO INDUSTRIAL LOTE: 955949-AC RESINA SINTETICA VIRGEN
118-040424;0002;27/01/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00220-20;MEDUKB418540;HOUSTON;Estados Unidos;Estados Unidos;1200;KG;1200;KILOGRAMO;0;No disponible;1102.46;0.92;1165.53;0.97;61.53;1200;1.2;1231.14;UNITCARGO CONTAINER LINE INC. 4544 POST OAK PLACE;OSTERLENE;POLIETILENO DE BAJA DENSIDAD L OSTERLENE LD025-A POLIETILENO PARA LA FABRICACION DE PRODUCTOS DE PLASTICO / USO INDUSTRIAL LOTE: 955948-AC RESINA SINTETICA VIRGEN;POLIETILENO DE BAJA DENSIDAD L OSTERLENE LD025-A POLIETILENO PARA LA FABRICACION DE PRODUCTOS DE PLASTICO / USO INDUSTRIAL LOTE: 955948-AC RESINA SINTETICA VIRGEN
118-040424;0001;27/01/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00220-20;MEDUKB418540;HOUSTON;Estados Unidos;Estados Unidos;22250;KG;22250;KILOGRAMO;0;No disponible;20441.59;0.92;21610.9;0.97;1140.9;22250;22.25;22827.55;UNITCARGO CONTAINER LINE INC. 4544 POST OAK PLACE;OSTERLENE;POLIETILENO DE BAJA DENSIDAD L OSTERLENE LD025-A POLIETILENO PARA LA FABRICACION DE PRODUCTOS DE PLASTICO / USO INDUSTRIAL LOTE: 844129-AC-TR RESINA SINTETICA VIRGEN;POLIETILENO DE BAJA DENSIDAD L OSTERLENE LD025-A POLIETILENO PARA LA FABRICACION DE PRODUCTOS DE PLASTICO / USO INDUSTRIAL LOTE: 844129-AC-TR RESINA SINTETICA VIRGEN
118-052430;0001;04/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00310-20;MEDUKB674035;HOUSTON;Estados Unidos;Estados Unidos;23.37;TM;23375;KILOGRAMO;0;No disponible;17316.27;740.96;18496.25;791.45;1149.98;23375;23.375;23700;CHEMIUM INTERNATIONAL CORP.;BAYPORT POLIMERS;POLIETILENO DE ALTA DENSIDAD BAYPORT POLIMERS S/M POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL LOTE : D191222084 935 BAGS DE 25 KG C/U;POLIETILENO DE ALTA DENSIDAD BAYPORT POLIMERS S/M POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL LOTE : D191222084 935 BAGS DE 25 KG C/U
118-052679;0001;04/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00310-20;MEDUKB673961;HOUSTON;Estados Unidos;Estados Unidos;70.12;TM;70125;KILOGRAMO;0;No disponible;53501.31;763;57008.06;813.01;3449.94;70125;70.125;71419.71;CHEMIUM INTERNATIONAL CORP.;BAYPORT;POLIETILENO DE ALTA DENSIDAD. BAYPORT. 5502 LOTES: D191222084.D191222086 PARA FABRICACION DE PRODUCTOS PLASTICOS HIGH DENSITY POLYETHYLENE GRADE 5502 POLIETILENO DE ALTA DENSIDAD SOPLADO;POLIETILENO DE ALTA DENSIDAD. BAYPORT. 5502 LOTES: D191222084.D191222086 PARA FABRICACION DE PRODUCTOS PLASTICOS HIGH DENSITY POLYETHYLENE GRADE 5502 POLIETILENO DE ALTA DENSIDAD SOPLADO
118-052780;0001;04/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00310-20;MEDUKB675768;HOUSTON;Estados Unidos;Estados Unidos;70.12;TM;70125;KILOGRAMO;0;No disponible;52299.44;745.86;55805.11;795.85;3449.94;70125;70.125;70830;CHEMIUM INTERNATIONAL CORP.;BAYPORT POLIMERS;POLIETILENO BAYPORT POLIMERS 5502 2805 BAGS DE 25KG C/U USO PARA FABRICACION DE ARTICULOS DE PLASTICO HIGH DENSITY POLYETHYLENE GRADE 5502 POLIETILENO DE ALTA DENSIDAD;POLIETILENO BAYPORT POLIMERS 5502 2805 BAGS DE 25KG C/U USO PARA FABRICACION DE ARTICULOS DE PLASTICO HIGH DENSITY POLYETHYLENE GRADE 5502 POLIETILENO DE ALTA DENSIDAD
118-060470;0002;11/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00333-20;MEDUKB737766;HOUSTON;Estados Unidos;Estados Unidos;16309;KG;16309;KILOGRAMO;0;No disponible;14014.2;0.86;14856.03;0.91;826.98;16309;16.309;16519.86;UNITCARGO CONTAINER LINE INC.;OSTERLENE;POLIETILENO OSTERLENE LD025-A 652 BAGS. LDPE 25ML / .918 DENSITY FRACTIONAL MELT/ANTIBLOCK USO PARA FABRICACION DE ARTICULOS PLASTICOS COD. LD025-A POLIETILENO DE BAJA DENSIDAD;POLIETILENO OSTERLENE LD025-A 652 BAGS. LDPE 25ML / .918 DENSITY FRACTIONAL MELT/ANTIBLOCK USO PARA FABRICACION DE ARTICULOS PLASTICOS COD. LD025-A POLIETILENO DE BAJA DENSIDAD
118-060470;0001;11/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00333-20;MEDUKB737766;HOUSTON;Estados Unidos;Estados Unidos;57941;KG;57941;KILOGRAMO;0;No disponible;49788.29;0.86;52779.06;0.91;2938.01;57941;57.941;58690.13;UNITCARGO CONTAINER LINE INC.;OSTERLENE;POLIETILENO OSTERLENE LD025-A 2318 BAGS. LDPE 25ML / .918 DENSITY FRACTIONAL MELT/ANTIBLOCK USO PARA FABRICACION DE ARTICULOS PLASTICOS COD. LD025-A POLIETILENO DE BAJA DENSIDAD;POLIETILENO OSTERLENE LD025-A 2318 BAGS. LDPE 25ML / .918 DENSITY FRACTIONAL MELT/ANTIBLOCK USO PARA FABRICACION DE ARTICULOS PLASTICOS COD. LD025-A POLIETILENO DE BAJA DENSIDAD
118-073703;0001;19/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00382-20;PLISH4B01729;ZHANGJIAGANG;China;Francia;66;TM;66000;KILOGRAMO;0;No disponible;58380;884.55;61441.37;930.93;3000;66000;66;66715;JIANGYIN XINGTAI NEW MATERIAL CO., LTD;JADE;TEREFTALATO DE POLIETILENO JADE CZ-302 TEREFTALATO DE POLIETILENO USO INDUSTRIAL 60 BAGS / LOTE: 142001071, 142001072 MFG: 07/01/2020 - EXP: 07/01/2022 POLYETHYLENE TEREPHTHALTE;TEREFTALATO DE POLIETILENO JADE CZ-302 TEREFTALATO DE POLIETILENO USO INDUSTRIAL 60 BAGS / LOTE: 142001071, 142001072 MFG: 07/01/2020 - EXP: 07/01/2022 POLYETHYLENE TEREPHTHALTE
118-079166;0001;21/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00447-20;SEAU830072140;HOUSTON;Estados Unidos;Estados Unidos;70.12;TM;70125;KILOGRAMO;0;No disponible;61337.25;874.75;65281.43;931;3879;70125;70.125;71634;VINMAR OVERSEAS LTD16825 NORTHCHASE DRIVE.SUITE 14;CYNPOL;POLIETILENO DE ALTA DENSIDAD. CYNPOL. LD0221F LDPE CYNPOL LD0221F USO: PARA FABRICAR PRODUCTOS PLASTICOS LOW DENSITY POLYETHYLENE .;POLIETILENO DE ALTA DENSIDAD. CYNPOL. LD0221F LDPE CYNPOL LD0221F USO: PARA FABRICAR PRODUCTOS PLASTICOS LOW DENSITY POLYETHYLENE .
118-079747;0001;21/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00447-20;SUDU20001ALH6LFD;BALBOA;Estados Unidos;Estados Unidos;110;TM;110000;KILOGRAMO;0;No disponible;107935;981.23;114514.39;1041.04;6465;110000;110;111840;CHEMIUM INTERNATIONAL CORP.;FORMOSA;POLIPROPILENO FORMOSA 1102KR POLIPROPILENO PARA FABRICACION DE ARTICULOS DE PLASTICOS/INDUSTRIAL MATERIA PRIMA LOTES: AAAB559. AAAC549. AAAC548. AAAB563;POLIPROPILENO FORMOSA 1102KR POLIPROPILENO PARA FABRICACION DE ARTICULOS DE PLASTICOS/INDUSTRIAL MATERIA PRIMA LOTES: AAAB559. AAAC549. AAAC548. AAAB563
118-079830;0001;21/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00447-20;SUDU20001ALH6KG7;BALBOA;Estados Unidos;Estados Unidos;23.37;TM;23375;KILOGRAMO;0;No disponible;22432.63;959.89;23755.63;1016.5;1293;23375;23.375;23780;CHEMIUM INTERNATIONAL CORP.;CHEMIUM;POLIPROPILENO HOMOPOLIMERO CHEMIUM 4021P POLIPROPILENO PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL MATERIA PRIMA LOTE: P191031T05;POLIPROPILENO HOMOPOLIMERO CHEMIUM 4021P POLIPROPILENO PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL MATERIA PRIMA LOTE: P191031T05
118-084573;0001;25/02/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00483-20;MEDUKB978006;HOUSTON;Estados Unidos;Estados Unidos;46.75;TM;46750;KILOGRAMO;0;No disponible;38311.87;819.51;40947.15;875.87;2594.38;46750;46.75;47080;CHEMIUM INTERNATIONAL CORP.;FORMOLON;POLICLORURO DE VINILO FORMOLON 622 POLICLORURO DE VINILO USO INDUSTRIAL LOTE: 9L01A PVC PRIME QUALITY GRADE FORMOLON 622;POLICLORURO DE VINILO FORMOLON 622 POLICLORURO DE VINILO USO INDUSTRIAL LOTE: 9L01A PVC PRIME QUALITY GRADE FORMOLON 622
118-097953;0001;05/03/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00473-20;HLCUSCL200251804;SAN VICENTE;Chile;Uruguay;49500;KG;49500;KILOGRAMO;0;No disponible;52137.5;1.05;53611.22;1.08;1420;49500;49.5;50140;PETROQUIM S.A.;PETROQUIM;PP PETROQUIM PH4040. PETROQUIM. PH4040  109204 PARA FABRICAR PRODUCTOS PLASTICOS POLIPROPILENO;PP PETROQUIM PH4040. PETROQUIM. PH4040  109204 PARA FABRICAR PRODUCTOS PLASTICOS POLIPROPILENO
118-110083;0001;17/03/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00687-20;SUDU20001ALSI71Y;BALBOA;Estados Unidos;Estados Unidos;93.5;TM;93500;KILOGRAMO;0;No disponible;77108;824.68;82362.3;880.88;5172;93500;93.5;94540;CHEMIUM INTERNATIONAL CORP.;BAYPORT;POLIETILENO DE ALTA DENSIDAD BAYPORT 5502 POLIETILENO FABICACION DE ARTICULOS DE PLASTICOS HIGH DENSITY POLYETHYLENE GRADE 5502 LOTE NÂ§: D200220237 / D200220239;POLIETILENO DE ALTA DENSIDAD BAYPORT 5502 POLIETILENO FABICACION DE ARTICULOS DE PLASTICOS HIGH DENSITY POLYETHYLENE GRADE 5502 LOTE NÂ§: D200220237 / D200220239
118-111539;0001;18/03/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00613-20;NAM3771462;CARTAGENA;Estados Unidos;Estados Unidos;57320;LB;26000;KILOGRAMO;0;No disponible;21003.7;0.37;22250.92;0.39;1225;26000;26;26373.33;MTS LOGISTICS. INC5 WEST 37THSTREET. SUITE 300 NEW;WESTLAKE;PVC. WESTLAKE. 1230P   POLICLORURO DE VINILO (PVC) PVC WESTLAKE 1230P.;PVC. WESTLAKE. 1230P   POLICLORURO DE VINILO (PVC) PVC WESTLAKE 1230P.
118-111539;0002;18/03/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00613-20;NAM3771462;CARTAGENA;Estados Unidos;Estados Unidos;57320;LB;26000;KILOGRAMO;0;No disponible;21003.7;0.37;22250.92;0.39;1225;26000;26;26373.33;MTS LOGISTICS. INC5 WEST 37THSTREET. SUITE 300 NEW;WESTLAKE;PVC. WESTLAKE. 1230P   POLICLORURO DE VINILO (PVC) PVC WESTLAKE 1230P;PVC. WESTLAKE. 1230P   POLICLORURO DE VINILO (PVC) PVC WESTLAKE 1230P
118-111539;0003;18/03/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00613-20;NAM3771462;CARTAGENA;Estados Unidos;Estados Unidos;57320;LB;26000;KILOGRAMO;0;No disponible;21003.7;0.37;22250.92;0.39;1225;26000;26;26373.33;MTS LOGISTICS. INC5 WEST 37THSTREET. SUITE 300 NEW;WESTLAKE;PVC. WESTLAKE. 1230P   POLICLORURO DE VINILO (PVC) PVC WESTLAKE 1230P;PVC. WESTLAKE. 1230P   POLICLORURO DE VINILO (PVC) PVC WESTLAKE 1230P
118-128050;0001;15/04/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00803-20;MEDUUS454731;HOUSTON;Estados Unidos;Estados Unidos;44;TM;44000;KILOGRAMO;0;No disponible;36685.62;833.76;39419.38;895.9;2694.38;44000;44;44780;CHEMIUM INTERNATIONAL CORP.;FORMOSA;POLIETILENO DE BAJA DENSIDAD. FORMOSA. LB1820E2  PARA FABRICAR PRODUCTOS PLASTICOS LLDPE FORMOSA LB1820E2 LINEAR LOW DENSITY POLYETHILENE GRADE  LB1820E2;POLIETILENO DE BAJA DENSIDAD. FORMOSA. LB1820E2  PARA FABRICAR PRODUCTOS PLASTICOS LLDPE FORMOSA LB1820E2 LINEAR LOW DENSITY POLYETHILENE GRADE  LB1820E2
118-128180;0001;15/04/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00768-20;SUDU20001AM2S0FU;BALBOA;Estados Unidos;Estados Unidos;70.12;TM;70125;KILOGRAMO;0;No disponible;57831;824.74;61771.72;880.94;3879;70125;70.125;71310;CHEMIUM INTERNATIONAL CORP.;BAYPORT;POLIETILENO DE ALTA DENSIDAD. BAYPORT. 5502 HIGH DENSITY POLYETHYLENE GRADE 5502 PARA FABRICAR PRODUCTOS PLASTICOS POLIETILENO DE ALTA DENSIDAD SOPLADO EN 2805 BAGS DE 25 KG C/U;POLIETILENO DE ALTA DENSIDAD. BAYPORT. 5502 HIGH DENSITY POLYETHYLENE GRADE 5502 PARA FABRICAR PRODUCTOS PLASTICOS POLIETILENO DE ALTA DENSIDAD SOPLADO EN 2805 BAGS DE 25 KG C/U
118-137821;0001;27/04/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00832-20;MEDUUS499470;HOUSTON;Estados Unidos;Estados Unidos;23500;KG;23500;KILOGRAMO;0;No disponible;22930;0.98;24279.1;1.03;1325;23500;23.5;23960;UNITCARGO CONTAINER LINE INC.;OSTERLENE;POLIETILENO DE BAJA DENSIDAD. OSTERLENE. LD025-A EN 940 BAGS DE 25 KG C/U PARA FABRICAR PRODUCTOS PLASTICOS LDPE .25 MI / .918 DENSITY FRACTIONAL MELT/ANTIBLOCK LD025-A;POLIETILENO DE BAJA DENSIDAD. OSTERLENE. LD025-A EN 940 BAGS DE 25 KG C/U PARA FABRICAR PRODUCTOS PLASTICOS LDPE .25 MI / .918 DENSITY FRACTIONAL MELT/ANTIBLOCK LD025-A
118-138032;0001;27/04/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00852-20;AYU0412120;HOUSTON;Estados Unidos;Estados Unidos;23375;KG;23375;KILOGRAMO;0;No disponible;22876.25;0.98;24100.32;1.03;1200;23375;23.375;23820;UNITCARGO CONTAINER LINE. INCC/OGLOBAL PLASTICS LL;STAR RESIN;POLIPROPILENO HOMOPOLIMERO . STAR RESIN. 25900  PARA FABRICAR PRODUCTOS PLASTICOS PPH STAR RESIN 25900 .;POLIPROPILENO HOMOPOLIMERO . STAR RESIN. 25900  PARA FABRICAR PRODUCTOS PLASTICOS PPH STAR RESIN 25900 .
118-138687;0001;28/04/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00944-20;MEDUUS586367;HOUSTON;Estados Unidos;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;24220;0.98;25517.98;1.03;1272.5;24750;24.75;25070;UNITCARGO CONTAINER LINE INC.;OSTERLENE;POLIETILENO DE BAJA DENSIDAD OSTERLENE LD025-A MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL POLIETILENO DE BAJA DENSIDAD LDPE .25 MI/.918 DENSITY;POLIETILENO DE BAJA DENSIDAD OSTERLENE LD025-A MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL POLIETILENO DE BAJA DENSIDAD LDPE .25 MI/.918 DENSITY
118-138687;0002;28/04/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00944-20;MEDUUS586367;HOUSTON;Estados Unidos;Estados Unidos;24750;KG;24750;KILOGRAMO;0;No disponible;24220;0.98;25517.98;1.03;1272.5;24750;24.75;25070;UNITCARGO CONTAINER LINE INC.;OSTERLENE;POLIETILENO DE BAJA DENSIDAD OSTERLENE LD200-SAHC MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL POLIETILENO DE BAJA DENSIDAD LDPE .2 MI/.921 DENSITY;POLIETILENO DE BAJA DENSIDAD OSTERLENE LD200-SAHC MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL POLIETILENO DE BAJA DENSIDAD LDPE .2 MI/.921 DENSITY
118-139836;0001;29/04/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01024-20;NAM9248052;HOUSTON;Estados Unidos;Estados Unidos;44;TM;44000;KILOGRAMO;0;No disponible;36600;831.82;39639.64;900.9;3000;44000;44;45200;UNITCARGO CONTAINER LINE. INCC/OPOLYMER CHEMICAL C;FORMOSA;POLIETILENO DE BAJA DENSIDAD L FORMOSA LB1810E2 MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL LLDPE LB1810E2 POLIETILENO DE BAJA DENSIDAD LINEAL;POLIETILENO DE BAJA DENSIDAD L FORMOSA LB1810E2 MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL LLDPE LB1810E2 POLIETILENO DE BAJA DENSIDAD LINEAL
118-145268;0001;06/05/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00988-20;EDP0115044;No disponible;India;Puerto Rico;46;TM;46000;KILOGRAMO;0;No disponible;40058;870.83;41441.4;900.9;1342;46000;46;46520;RELIANCE INDUSTRIES LIMITEDFIBRES MARKETING DIVISI;RELIANCE;POLIETILENO TEREFTALATO RELIANCE G5801 POLYETHYLENE RELIANCE INDUSTRIES LIMITED G5801 PRIME USO INDUSTRIAL ITEM: G5801-PE-PET-P POLIETILENO TEREFTALATO;POLIETILENO TEREFTALATO RELIANCE G5801 POLYETHYLENE RELIANCE INDUSTRIES LIMITED G5801 PRIME USO INDUSTRIAL ITEM: G5801-PE-PET-P POLIETILENO TEREFTALATO
118-152615;0001;14/05/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;00992-20;HLCUBSC2003BLPT7;No disponible;Estados Unidos;Estados Unidos;57320;LB;26000;KILOGRAMO;0;No disponible;22612.58;0.39;24201.77;0.42;1565;26000;26;26350;FMS C/O;WESTLAKE;POLICLORURO DE VINILO WESTLAKE 1230P LOT: G20012506 USO INDUSTRIAL LOADED ONTO POLICLORURO DE VINILO;POLICLORURO DE VINILO WESTLAKE 1230P LOT: G20012506 USO INDUSTRIAL LOADED ONTO POLICLORURO DE VINILO
118-152615;0002;14/05/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;00992-20;HLCUBSC2003BLPT7;No disponible;Estados Unidos;Estados Unidos;57320;LB;26000;KILOGRAMO;0;No disponible;22612.58;0.39;24201.77;0.42;1565;26000;26;26450;FMS C/O;WESTLAKE;POLICLORURO DE VINILO WESTLAKE 1230P LOT: G20012506 USO INDUSTRIAL LOADED ONTO POLICLORURO DE VINILO;POLICLORURO DE VINILO WESTLAKE 1230P LOT: G20012506 USO INDUSTRIAL LOADED ONTO POLICLORURO DE VINILO
118-152615;0003;14/05/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;00992-20;HLCUBSC2003BLPT7;No disponible;Estados Unidos;Estados Unidos;57320;LB;26000;KILOGRAMO;0;No disponible;22612.58;0.39;24201.77;0.42;1565;26000;26;26450;FMS C/O;WESTLAKE;POLICLORURO DE VINILO WESTLAKE 1230P LOT: G20012506 USO INDUSTRIAL LOADED ONTO POLICLORURO DE VINILO;POLICLORURO DE VINILO WESTLAKE 1230P LOT: G20012506 USO INDUSTRIAL LOADED ONTO POLICLORURO DE VINILO
118-156168;0001;19/05/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01024-20;NAM3821698;HOUSTON;Estados Unidos;Puerto Rico;23.37;TM;23375;KILOGRAMO;0;No disponible;19866.88;850.1;21175.55;906.1;1287.5;23375;23.375;23850;MTS LOGISTICS. INC5 WEST 37THSTREET.SUITE 300 NEW;No disponible;POLIETILENO DE ALTA DENSIDAD MTEGRITY HD360U POLIETILENO INDUSTRIAL HD360U SYNTHETIC RESIN;POLIETILENO DE ALTA DENSIDAD MTEGRITY HD360U POLIETILENO INDUSTRIAL HD360U SYNTHETIC RESIN
