DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-509007;0001;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132611;CARTAGENA;Colombia;Colombia;14000;KG;14000;KILOGRAMO;0;No disponible;25960.07;1.85;27300;1.95;1333.11;14000;14;14266.98;ESENTTIA S A;ESENTTIA;COPOLIMERO, ESENTTIA, 16C12NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 16C12NA;COPOLIMERO, ESENTTIA, 16C12NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 16C12NA
118-509007;0002;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132611;CARTAGENA;Colombia;Colombia;20000;KG;20000;KILOGRAMO;0;No disponible;38485.46;1.92;40400.01;2.02;1904.44;20000;20;20381.4;ESENTTIA S A;ESENTTIA;COPOLIMERO, ESENTTIA, R. 10R10C EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 10R10C;COPOLIMERO, ESENTTIA, R. 10R10C EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 10R10C
118-509007;0003;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132611;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;49795.91;1.84;52379.99;1.94;2571;27000;27;27514.89;ESENTTIA S A;ESENTTIA;POLIPROPILENOCOPOLIMERO, ESENTTIA, S/M EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 22C18ND;POLIPROPILENOCOPOLIMERO, ESENTTIA, S/M EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 22C18ND
118-509007;0004;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132611;CARTAGENA;Colombia;Colombia;10000;KG;10000;KILOGRAMO;0;No disponible;18442.92;1.84;19399.98;1.94;952.22;10000;10;10190.7;ESENTTIA S A;ESENTTIA;COPOLIMERO, ESENTTIA, I. 01C25 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 01C25;COPOLIMERO, ESENTTIA, I. 01C25 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 01C25
118-509007;0005;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132611;CARTAGENA;Colombia;Colombia;5000;KG;5000;KILOGRAMO;0;No disponible;9121.49;1.82;9599.99;1.92;476.11;5000;5;5095.35;ESENTTIA S A;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 03H82NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 03H82NA-TAR;HOMOPOLIMERO, ESENTTIA, 03H82NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 03H82NA-TAR
118-509007;0006;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132611;CARTAGENA;Colombia;Colombia;5000;KG;5000;KILOGRAMO;0;No disponible;9571.38;1.91;10050;2.01;476.11;5000;5;5095.35;ESENTTIA S A;ESENTTIA;COPOLIMERO, ESENTTIA, R. 07R87DB EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 07R87DB;COPOLIMERO, ESENTTIA, R. 07R87DB EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 07R87DB
118-509007;0007;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132611;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;48716.18;1.8;51299.97;1.9;2571;27000;27;27514.89;ESENTTIA S A;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 20H10NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 20H10NA;HOMOPOLIMERO, ESENTTIA, 20H10NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 20H10NA
118-509007;0008;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132611;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;52225.3;1.93;54810.02;2.03;2571;27000;27;27514.89;ESENTTIA S A;ESENTTIA;COPOLIMERO, ESENTTIA, 01R25 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 01R25;COPOLIMERO, ESENTTIA, 01R25 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 01R25
118-509009;0001;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132702;CARTAGENA;Colombia;Colombia;22000;KG;22000;KILOGRAMO;0;No disponible;39914.61;1.81;42019.99;1.91;2094.88;22000;22;22419.54;ESENTTIA S A NIT:800.059.470-5;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 08H15DB EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 08H15DB-LT;HOMOPOLIMERO, ESENTTIA, 08H15DB EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 08H15DB-LT
118-509009;0002;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00016-22;MEDUC1132702;CARTAGENA;Colombia;Colombia;5000;KG;5000;KILOGRAMO;0;No disponible;9571.38;1.91;10050;2.01;476.11;5000;5;5095.35;ESENTTIA S A NIT:800.059.470-5;ESENTTIA;COPOLIMERO, ESENTTIA, R. 07R87DB EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 07R87DB;COPOLIMERO, ESENTTIA, R. 07R87DB EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 07R87DB
118-509356;0001;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03077-21;HLCUBO2211161332;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;52981.57;1.96;53730;1.99;735;27000;27;27428.33;ESENTTIA S A;ESENTTIA;POLIPROPILENO COPOLIMERO 22C18ND, ESENTTIA, S/M 22C18ND  POLIPROPILENO COPOLIMERO;POLIPROPILENO COPOLIMERO 22C18ND, ESENTTIA, S/M 22C18ND  POLIPROPILENO COPOLIMERO
118-509356;0002;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03077-21;HLCUBO2211161332;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;50552.18;1.87;51299.99;1.9;735;27000;27;27428.33;ESENTTIA S A;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 40H92 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 40H92;HOMOPOLIMERO, ESENTTIA, 40H92 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 40H92
118-509356;0003;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03077-21;HLCUBO2211161332;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;51361.98;1.9;52110;1.93;735;27000;27;27428.33;ESENTTIA S A;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 01H41 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 01H41;HOMOPOLIMERO, ESENTTIA, 01H41 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 01H41
118-509356;0004;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03077-21;HLCUBO2211161332;CARTAGENA;Colombia;Colombia;54000;KG;54000;KILOGRAMO;0;No disponible;105963.14;1.96;107460;1.99;1470;54000;54;54856.66;ESENTTIA S A;ESENTTIA;COPOLIMERO, ESENTTIA, I. 01C25 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 01C25;COPOLIMERO, ESENTTIA, I. 01C25 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 01C25
118-509356;0005;31/12/2021;2021;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03077-21;HLCUBO2211161332;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;50552.18;1.87;51299.99;1.9;735;27000;27;27428.33;ESENTTIA S A;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 20H10NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 20H10NA;HOMOPOLIMERO, ESENTTIA, 20H10NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 20H10NA
118-020946;0001;17/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00304-22;HLCUBO2220104550;A0043;Colombia;Colombia;1500;KG;1500;KILOGRAMO;0;No disponible;6362.03;4.24;6514.51;4.34;150.83;1500;1.5;1528.88;ESENTTIA MASTERBATCH LTDA;COMAI;MASTERBATCH VERDE, COMAI, S/M COLORMAST 35198VEPE  COLORMAST 35198VEPE;MASTERBATCH VERDE, COMAI, S/M COLORMAST 35198VEPE  COLORMAST 35198VEPE
118-020946;0002;17/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32041700;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00304-22;HLCUBO2220104550;A0043;Colombia;Colombia;1000;KG;1000;KILOGRAMO;0;No disponible;4392.32;4.39;4494.01;4.49;100.55;1000;1;1019.25;ESENTTIA MASTERBATCH LTDA;COMAI;MASTERBATCH ROJO, COMAI, S/M COLORMAST 32236ROPE  COLORMAST 32236ROPE;MASTERBATCH ROJO, COMAI, S/M COLORMAST 32236ROPE  COLORMAST 32236ROPE
118-020946;0003;17/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00304-22;HLCUBO2220104550;A0043;Colombia;Colombia;1500;KG;1500;KILOGRAMO;0;No disponible;7561.74;5.04;7714.53;5.14;150.83;1500;1.5;1528.88;ESENTTIA MASTERBATCH LTDA;COMAI;MASTERBATCH VERDE, COMAI, S/M COLORMAST 35197VEPE  COLORMAST 35197VEPE;MASTERBATCH VERDE, COMAI, S/M COLORMAST 35197VEPE  COLORMAST 35197VEPE
118-020946;0004;17/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00304-22;HLCUBO2220104550;A0043;Colombia;Colombia;600;KG;600;KILOGRAMO;0;No disponible;2637.8;4.4;2698.81;4.5;60.33;600;0.6;611.55;ESENTTIA MASTERBATCH LTDA;COMAI;MASTERBATCH ROJO, COMAI, S/M COLORMAST 32250ROPE  COLORMAST 32250ROPE;MASTERBATCH ROJO, COMAI, S/M COLORMAST 32250ROPE  COLORMAST 32250ROPE
118-020946;0005;17/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32064990;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00304-22;HLCUBO2220104550;A0043;Colombia;Colombia;13000;KG;13000;KILOGRAMO;0;No disponible;24231.4;1.86;25544.9;1.96;1307.22;13000;13;13250.37;ESENTTIA MASTERBATCH LTDA;COMAI;MASTERBATCH NEGRO, COMAI, S/M COMASTER 682-4NE  COMASTER 682-4NE;MASTERBATCH NEGRO, COMAI, S/M COMASTER 682-4NE  COMASTER 682-4NE
118-020946;0006;17/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00304-22;HLCUBO2220104550;A0043;Colombia;Colombia;9400;KG;9400;KILOGRAMO;0;No disponible;25264.83;2.69;26216.6;2.79;945.22;9400;9.4;9581.03;ESENTTIA MASTERBATCH LTDA;COMAI;MASTERBATCH, COMAI, S/M COMASTER 725-9NT  COMASTER 725-9NT;MASTERBATCH, COMAI, S/M COMASTER 725-9NT  COMASTER 725-9NT
118-021796;0001;18/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00138-22;SUDU22159AXUCUUM;CARTAGENA;Colombia;Colombia;81000;KG;81000;KILOGRAMO;0;No disponible;148956.94;1.84;152335;1.88;3340;81000;81;82220;ESENTTIA S.A. ZONA IND. MAMONAL,;S/M;HOMOPOLIMERO, S/M, 01H41 BOLSAS 25 KG USO INDUSTRIAL HOMOPOLIMERO 01H41;HOMOPOLIMERO, S/M, 01H41 BOLSAS 25 KG USO INDUSTRIAL HOMOPOLIMERO 01H41
118-022222;0001;18/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00304-22;HLCUBO2220110461;A0043;Colombia;Colombia;54000;KG;54000;KILOGRAMO;0;No disponible;91745.71;1.7;97200;1.8;5430;54000;54;54730;ESENTTIA S A;ESENTTIA;HOMOPOLIMERO 12H95A, ESENTTIA, S/M EN BOLSAS DE 25 KG  HOMOPOLIMERO 12H95A;HOMOPOLIMERO 12H95A, ESENTTIA, S/M EN BOLSAS DE 25 KG  HOMOPOLIMERO 12H95A
118-023588;0001;19/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00138-22;SUDU22159AXUCB2H;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;50462.11;1.87;51597.5;1.91;1122.5;27000;27;27470;ESENTTIA S.A. ZONA IND. MAMONAL,;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 40H92N EN BOLSAS DE 25 KG USO INDUSTRIAL HOMOPOLIMERO 40H92N;HOMOPOLIMERO, ESENTTIA, 40H92N EN BOLSAS DE 25 KG USO INDUSTRIAL HOMOPOLIMERO 40H92N
118-023588;0002;19/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00138-22;SUDU22159AXUCB2H;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;50462.11;1.87;51597.5;1.91;1122.5;27000;27;27470;ESENTTIA S.A. ZONA IND. MAMONAL,;S/M;HOMOPOLIMERO, S/M, 20H92N EN BOLSAS DE 25 KG USO INDUSTRIAL HOMOPOLIMERO 20H92N;HOMOPOLIMERO, S/M, 20H92N EN BOLSAS DE 25 KG USO INDUSTRIAL HOMOPOLIMERO 20H92N
118-024493;0001;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6A84;CARTAGENA;Colombia;Colombia;13000;KG;13000;KILOGRAMO;0;No disponible;24017.7;1.85;25228.84;1.94;1204.82;13000;13;13213.45;ESENTTIA S.A. ZONA IND. MAMONAL.;ESENTTIA;COPOLIMERO. ESENTTIA. R.45R60CD EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R.45R60CD;COPOLIMERO. ESENTTIA. R.45R60CD EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R.45R60CD
118-024493;0002;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6A84;CARTAGENA;Colombia;Colombia;20000;KG;20000;KILOGRAMO;0;No disponible;34550.9;1.73;36413.57;1.82;1853.58;20000;20;20328.39;ESENTTIA S.A. ZONA IND. MAMONAL.;ESENTTIA;HOMOPOLIMERO. ESENTTIA. 11H01A EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 11H01A;HOMOPOLIMERO. ESENTTIA. 11H01A EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 11H01A
118-024493;0003;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6A84;CARTAGENA;Colombia;Colombia;18000;KG;18000;KILOGRAMO;0;No disponible;31095.81;1.73;32772.21;1.82;1668.22;18000;18;18295.55;ESENTTIA S.A. ZONA IND. MAMONAL.;ESENTTIA;HOMOPOLIMERO. ESENTTIA. 40H92 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 40H92;HOMOPOLIMERO. ESENTTIA. 40H92 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 40H92
118-024493;0004;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6A84;CARTAGENA;Colombia;Colombia;7000;KG;7000;KILOGRAMO;0;No disponible;12442.73;1.78;13094.75;1.87;648.75;7000;7;7114.93;ESENTTIA S.A. ZONA IND. MAMONAL.;ESENTTIA;COPOLIMERO. ESENTTIA. I. 16C12NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 16C12NA;COPOLIMERO. ESENTTIA. I. 16C12NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 16C12NA
118-024493;0005;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6A84;CARTAGENA;Colombia;Colombia;10000;KG;10000;KILOGRAMO;0;No disponible;17275.45;1.73;18206.78;1.82;926.79;10000;10;10164.19;ESENTTIA S.A. ZONA IND. MAMONAL.;ESENTTIA;HOMOPOLIMERO. ESENTTIA. 20H10NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 20H10NA;HOMOPOLIMERO. ESENTTIA. 20H10NA EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 20H10NA
118-024493;0006;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6A84;CARTAGENA;Colombia;Colombia;6000;KG;6000;KILOGRAMO;0;No disponible;10245.3;1.71;10804.07;1.8;556.07;6000;6;6098.51;ESENTTIA S.A. ZONA IND. MAMONAL.;ESENTTIA;HOMOPOLIMERO. ESENTTIA. 03H83 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 03H83;HOMOPOLIMERO. ESENTTIA. 03H83 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 03H83
118-024493;0007;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6A84;CARTAGENA;Colombia;Colombia;7000;KG;7000;KILOGRAMO;0;No disponible;12162.8;1.74;12814.75;1.83;648.75;7000;7;7114.93;ESENTTIA S.A. ZONA IND. MAMONAL.;S/M;HOMOPOLIMERO. S/M. 20H92N EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 20H92N;HOMOPOLIMERO. S/M. 20H92N EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 20H92N
118-024621;0001;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00138-22;SUDU22159AXUCYAC;CARTAGENA;Colombia;Colombia;54000;KG;54000;KILOGRAMO;0;No disponible;105295.14;1.95;107496.67;1.99;2174.66;54000;54;54840;ESENTTIA S.A. ZONA IND. MAMONAL,;ESENTTIA;COPOLIMERO, ESENTTIA, R.80R90CD BOLSAS 25 KG USO INDUSTRIAL R.80R90CD;COPOLIMERO, ESENTTIA, R.80R90CD BOLSAS 25 KG USO INDUSTRIAL R.80R90CD
118-024621;0002;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00138-22;SUDU22159AXUCYAC;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;50758.04;1.88;51858.32;1.92;1087.33;27000;27;27420;ESENTTIA S.A. ZONA IND. MAMONAL,;ESENTTIA;COPOLIMERO, ESENTTIA, I. 60C90ND EN BOLSAS DE 25 KG USO INDUSTRIAL COPOLIMERO 60C90ND;COPOLIMERO, ESENTTIA, I. 60C90ND EN BOLSAS DE 25 KG USO INDUSTRIAL COPOLIMERO 60C90ND
118-024646;0001;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6MH7;CARTAGENA;Colombia;Colombia;54000;KG;54000;KILOGRAMO;0;No disponible;95986.76;1.78;101016.66;1.87;5004.66;54000;54;54913.33;ESENTTIA S.A. ZONA IND. MAMONAL,;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 40H92 EN BOLSAS DE 25 KG USO INDUSTRIAL HOMOPOLIMERO 40H92;HOMOPOLIMERO, ESENTTIA, 40H92 EN BOLSAS DE 25 KG USO INDUSTRIAL HOMOPOLIMERO 40H92
118-024646;0002;20/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6MH7;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;47993.38;1.78;50508.33;1.87;2502.33;27000;27;27456.66;ESENTTIA S.A. ZONA IND. MAMONAL,;ESENTTIA;HOMOPOLIMERO, ESENTTIA, 40H92 EN BOLSAS DE 25 KG USO INDUSTRIAL HOMOPOLIMERO 40H92;HOMOPOLIMERO, ESENTTIA, 40H92 EN BOLSAS DE 25 KG USO INDUSTRIAL HOMOPOLIMERO 40H92
118-031697;0001;25/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUBSC2112BFRL7;HOUSTON;Estados Unidos;Colombia;23375;KG;23375;KILOGRAMO;0;No disponible;40291.33;1.72;42191.88;1.81;1890;23375;23.375;23880;UNITCARGO CONTAINER LINE, INC. ON;ESENTTIA;POLIETILENO DE BAJA DENSIDAD, ESENTTIA, S/M LDPE ESENTTIA P 2022 AD USO INDUSTRIAL POLIETILENO DE BAJA DENSIDAD P 2022-AD;POLIETILENO DE BAJA DENSIDAD, ESENTTIA, S/M LDPE ESENTTIA P 2022 AD USO INDUSTRIAL POLIETILENO DE BAJA DENSIDAD P 2022-AD
118-031779;0001;25/01/2022;2022;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00194-22;SUDU22159AXT6SP0;CARTAGENA;Colombia;Colombia;81000;KG;81000;KILOGRAMO;0;No disponible;142360.55;1.76;149905;1.85;7507;81000;81;82010;ESENTTIA S.A. ZONA IND. MAMONAL,;S/M;HOMOPOLIMERO, S/M, 01H41 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 01H41;HOMOPOLIMERO, S/M, 01H41 EN BOLSAS DE 25 KILOS USO INDUSTRIAL HOMOPOLIMERO 01H41
