DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-010999;0001;12/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00002-15;MAEUR85884658;JUBAIL;Arábia Saudita;Estados Unidos;49.5;UNIDAD;49500;KILOGRAMO;1980;BLS;69319.81;1400.4;74566.37;1506.39;5135.18;49500;49.5;50280;SABIC AMERICA S INC2500 CITY WEST BOULEVARDSUITE 6;SABIC;POLIETILENO DE BAJA DENDIDAD, SABIC, M200024 LLDPE M200024 14B LOTES: 0001720860  F.PROD. 06/10/2014 - 0001720889 F.PROD. 07/10/2014 1980 BOLSAS X 25 KG .;POLIETILENO DE BAJA DENDIDAD, SABIC, M200024 LLDPE M200024 14B LOTES: 0001720860  F.PROD. 06/10/2014 - 0001720889 F.PROD. 07/10/2014 1980 BOLSAS X 25 KG .
118-010031;0001;12/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;33265-14;MAEUR85866951;JUBAIL;Arábia Saudita;Estados Unidos;24.75;TONELADAS;24750;KILOGRAMO;990;BLS;34516.35;1394.6;37186.85;1502.5;2615;24750;24.75;25070;SABIC AMERICA S INC2500 CITY WEST BOULEVARDSUITE 6;SABIC;POLIETILENO DE BAJA DENSIDAD, SABIC, HP0823J LDPE HP0823J 148 LOTES: 0001716417 F.PROD 10/01/2014 EN BOLSAS DE 25 KG. .;POLIETILENO DE BAJA DENSIDAD, SABIC, HP0823J LDPE HP0823J 148 LOTES: 0001716417 F.PROD 10/01/2014 EN BOLSAS DE 25 KG. .
118-011024;0001;12/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;33265-14;MAEUR85838807;JUBAIL;Arábia Saudita;Estados Unidos;24.75;UNIDAD;24750;KILOGRAMO;990;BLS;34145.1;1379.6;36815.05;1487.48;2615;24750;24.75;25160;SABIC AMERICA S INC2500 CITY WEST BOULEVARDSUITE 6;SABIC;POLIETILENO DE BAJA DENSIDAD, SABIC, HP2023N LOT: 0001695679 F. PROD: 09/09/2014   LOT: 0001696182 F PROD.: 09/10/2014 EN BOLSAS DE 25 KG LDPE HP2023N;POLIETILENO DE BAJA DENSIDAD, SABIC, HP2023N LOT: 0001695679 F. PROD: 09/09/2014   LOT: 0001696182 F PROD.: 09/10/2014 EN BOLSAS DE 25 KG LDPE HP2023N
118-011221;0001;12/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;33276-14;MSCUDM858777;JUBAIL;Arábia Saudita;Estados Unidos;24.75;UNIDAD;24750;KILOGRAMO;990;BLS;28880.03;1166.87;31727.55;1281.92;2800;24750;24.75;25230;SABIC AMERICA'S INC.;SABIC;POLIETILENO DE ALTA  DENSIDAD, SABIC, BM1052 HDPE BM1052 148 LOTE: 0001717148, 0001736934 990 BOLSAS DE 25 KG. C/U .;POLIETILENO DE ALTA  DENSIDAD, SABIC, BM1052 HDPE BM1052 148 LOTE: 0001717148, 0001736934 990 BOLSAS DE 25 KG. C/U .
118-011497;0001;12/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;33276-14;MSCUDM859148;JUBAIL;Arábia Saudita;Estados Unidos;24.75;UNIDAD;24750;KILOGRAMO;990;BLS;28880.03;1166.87;31727.55;1281.92;2800;24750;24.75;25010;SABIC AMERICA'S INC.;SABIC;POLIETILENO DE ALTA  DENSIDAD, SABIC, BM1052 HDPE BM1052 148 LOTE: 0001717057 990 BOLSAS DE 25 KG. C/U .;POLIETILENO DE ALTA  DENSIDAD, SABIC, BM1052 HDPE BM1052 148 LOTE: 0001717057 990 BOLSAS DE 25 KG. C/U .
118-011586;0001;12/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;33276-14;MSCUDM858769;JUBAIL;Arábia Saudita;Estados Unidos;24.75;UNIDAD;24750;KILOGRAMO;990;BLS;28880.03;1166.87;31727.55;1281.92;2800;24750;24.75;25250;SABIC AMERICA'S INC.;SABIC;POLIETILENO DE ALTA DENSIDAD, SABIC, BM1052 HDPE BM1052 148 LOT NÂº 0001717057 990 BOLSAS X 25 KG C/U -;POLIETILENO DE ALTA DENSIDAD, SABIC, BM1052 HDPE BM1052 148 LOT NÂº 0001717057 990 BOLSAS X 25 KG C/U -
118-012667;0001;13/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;33322-14;HLCUHOU141223660;HOUSTON;Estados Unidos;Estados Unidos;303.87;UNIDAD;303875;KILOGRAMO;12155;BLS;482356.88;1587.38;507815.81;1671.16;24700;303875;303.875;310405;UNITCARGO CONTAINER LINE INC. ON;WESTLAKE;POLIETILENO DE BAJA DENSIDAD, WESTLAKE, EF601AA LDPE WESTLAKE EF601AA EN BOLSAS DE 25 KG C/U -;POLIETILENO DE BAJA DENSIDAD, WESTLAKE, EF601AA LDPE WESTLAKE EF601AA EN BOLSAS DE 25 KG C/U -
118-020818;0001;19/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00071-15;MAEU952548048;PUSAN;Coreia do Sul;Estados Unidos;17;UNIDAD;17000;KILOGRAMO;680;BLS;27734.79;1631.46;29224.31;1719.08;1446.17;17000;17;17070;SK GLOBAL CHEMICAL CO LTD99 SEORIN-DONG JONGRO-;SMART;POLIETILENO DE BAJA DENSIDAD, SMART, 151S LOTE 544037 LINEAR LOW DENSITY POLYETHYLENE METALLOCENE EXTRUSION LLDPE SMART 151S;POLIETILENO DE BAJA DENSIDAD, SMART, 151S LOTE 544037 LINEAR LOW DENSITY POLYETHYLENE METALLOCENE EXTRUSION LLDPE SMART 151S
118-028222;0001;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00071-15;MAEUR85924264;JEDDAH;Arábia Saudita;Estados Unidos;74.25;TONELADAS;74250;KILOGRAMO;2970;BLS;89048.78;1199.31;96578.01;1300.71;7385;74250;74.25;75570;SABIC AMERICA S INC2500 CITY WEST BOULEVARDSUITE 6;SABIC;POLIETILENO DE ALTA  DENSIDAD, SABIC, FI1157 HDPE FI1157 148 LOTE: 0001755252 F. PRODUCCION: 14/11/2014 BOLSAS X 25 KG FI1157;POLIETILENO DE ALTA  DENSIDAD, SABIC, FI1157 HDPE FI1157 148 LOTE: 0001755252 F. PRODUCCION: 14/11/2014 BOLSAS X 25 KG FI1157
118-028237;0001;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;00063-15;MSCUWT107676;LAEM CHABANG;Tailândia;França;49.5;TONELADAS;49460;KILOGRAMO;1980;BLS;77160.29;1558.79;82232.8;1661.27;4950;49460;49.46;49460;EMERAUDE INTERNATIONAL;INNOPLUS;POLIETILENO DE BAJA DENSIDAD, INNOPLUS, 2420D LDPE INNOPLUS 2420D MFI 0,3 1980 BOLSAS DE 25 KG LOTE: D4103810C, D4103910A, D4103410B -;POLIETILENO DE BAJA DENSIDAD, INNOPLUS, 2420D LDPE INNOPLUS 2420D MFI 0,3 1980 BOLSAS DE 25 KG LOTE: D4103810C, D4103910A, D4103410B -
118-028278;0001;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;33267-14;HLCUSEL141205683;PUSAN;Coreia do Sul;Estados Unidos;17;TONELADAS;17000;KILOGRAMO;680;BLS;20949.47;1232.32;22693.91;1334.94;1710.53;17000;17;17110;VINMAR INTERNATIONAL LTD;SMART;POLIETILENO DE BAJA DENSIDAD, SMART, NX181 LOT NUMBER(S): 544057 LINEAL BAJA DENSIDAD POLIETILENO LINEAR LOW DENSITY POLYETHYLENE METALLOCENE/NX181/;POLIETILENO DE BAJA DENSIDAD, SMART, NX181 LOT NUMBER(S): 544057 LINEAL BAJA DENSIDAD POLIETILENO LINEAR LOW DENSITY POLYETHYLENE METALLOCENE/NX181/
118-028278;0002;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;33267-14;HLCUSEL141205694;PUSAN;Coreia do Sul;Estados Unidos;17;TONELADAS;17000;KILOGRAMO;680;BLS;20949.47;1232.32;22693.91;1334.94;1710.53;17000;17;17030;VINMAR INTERNATIONAL LTD;SMART;POLIETILENO DE BAJA DENSIDAD, SMART, NX181 LOT NUMBER(S): 544057 LINEAL BAJA DENSIDAD POLIETILENO LINEAR LOW DENSITY POLYETHYLENE METALLOCENE/NX181;POLIETILENO DE BAJA DENSIDAD, SMART, NX181 LOT NUMBER(S): 544057 LINEAL BAJA DENSIDAD POLIETILENO LINEAR LOW DENSITY POLYETHYLENE METALLOCENE/NX181
118-028809;0001;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;33267-14;HLCUSEL141202842;PUSAN;Coreia do Sul;Estados Unidos;17;TONELADAS;17000;KILOGRAMO;680;BLS;20949.47;1232.32;22694.28;1334.96;1710.9;17000;17;17160;VINMAR INTERNATIONAL LTD;SMART;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL
118-028809;0002;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;33267-14;HLCUSEL141202853;PUSAN;Coreia do Sul;Estados Unidos;17;TONELADAS;17000;KILOGRAMO;680;BLS;20949.47;1232.32;22694.28;1334.96;1710.9;17000;17;17110;VINMAR INTERNATIONAL LTD;SMART;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL
118-028809;0003;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;33267-14;HLCUSEL141202904;PUSAN;Coreia do Sul;Estados Unidos;17;TONELADAS;17000;KILOGRAMO;680;BLS;20949.47;1232.32;22694.28;1334.96;1710.9;17000;17;17100;VINMAR INTERNATIONAL LTD;SMART;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL
118-028809;0005;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;33267-14;HLCUSEL141205789;PUSAN;Coreia do Sul;Estados Unidos;17;TONELADAS;17000;KILOGRAMO;680;BLS;20949.47;1232.32;22694.28;1334.96;1710.9;17000;17;17070;VINMAR INTERNATIONAL LTD;SMART;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL
118-028809;0006;23/01/2015;2015;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;33267-14;HLCUSEL141205790;PUSAN;Coreia do Sul;Estados Unidos;17;TONELADAS;17000;KILOGRAMO;680;BLS;20949.47;1232.32;22694.28;1334.96;1710.9;17000;17;17240;VINMAR INTERNATIONAL LTD;SMART;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL;POLIETILENO DE BAJA DENSIDAD, SMART, NX181S LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LOTE: 544051 POLIETILENO DE BAJA DENSIDAD LINEAL
