DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN Netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-480357;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02789-22;SUDU62SSZ077687X;RIO GRANDE;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;44381.88;896.6;55733.36;1125.93;11287.96;49500;49.5;50490;NO DISPONIBLE;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 1980 BAGS DE 25 KG C/U LOTE: RSACLJ051E HIGH DENSITY POLYETHYLENE INJECTION HC7260LSL;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 1980 BAGS DE 25 KG C/U LOTE: RSACLJ051E HIGH DENSITY POLYETHYLENE INJECTION HC7260LSL
118-480475;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02789-22;HLCURI4221108762;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;21758.46;879.13;27302.62;1103.14;5513;24750;24.75;25616.25;NO DISPONIBLE;BRASKEM;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U LOTE: RSACLH084E. RSACLI001E LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES LL4405S;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U LOTE: RSACLH084E. RSACLI001E LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES LL4405S
118-480498;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02793-22;SUDU22MEX019133A;VERACRUZ;México;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;26028.78;1051.67;28745.74;1161.44;2684;24750;24.75;25245;NO DISPONIBLE;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE HDB0355;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE HDB0355
118-480531;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02790-22;SUDU22MEX019082A;VERACRUZ;México;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;53100.03;1072.73;58480.14;1181.42;5313;49500;49.5;50490;NO DISPONIBLE;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 1980 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE HDI2061;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 1980 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE HDI2061
118-480541;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02789-22;SUDU62SSZ077691X;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;24275.13;980.81;30017.25;1212.82;5707.96;24750;24.75;25591.5;NO DISPONIBLE;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U POLIETILENO DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE PB681/59;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U POLIETILENO DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE PB681/59
118-480550;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02789-22;HLCURI4221108031;RIO GRANDE;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;43516.91;879.13;54605.23;1103.14;11026;49500;49.5;51232.5;NO DISPONIBLE;BRASKEM;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M EN 1980  BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES LL118/21 L;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M EN 1980  BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES LL118/21 L
118-480555;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02789-22;HLCURI4221108042;RIO GRANDE;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;43516.91;879.13;54605.23;1103.14;11026;49500;49.5;51232.5;NO DISPONIBLE;BRASKEM;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M EN 1980 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES LL4405S;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M EN 1980 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES LL4405S
118-480564;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02789-22;SUDU62SSZ078103X;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;21669.95;875.55;27409.07;1107.44;5707.96;24750;24.75;25616.25;NO DISPONIBLE;BRASKEM;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES LL5405S;POLIETILENO LINEAL DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES LL5405S
118-480572;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02780-22;TSMD993068;TIANJINXINGANG;Arabia Saudi;Hong Kong;49.5;TM;49500;KILOGRAMO;0;No disponible;54701.32;1105.08;58339.74;1178.58;3571.82;49500;49.5;49600;NO DISPONIBLE;S/M;POLIETILENO LINEAL DE BAJA DENSIDAD. S/M. S/M  EN 1980 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD LINEAR LOW DENSITY POLYETHYLENE 118WJ;POLIETILENO LINEAL DE BAJA DENSIDAD. S/M. S/M  EN 1980 BOLSAS X 25KG C/U POLIETILENO LINEAL DE BAJA DENSIDAD LINEAR LOW DENSITY POLYETHYLENE 118WJ
118-480578;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR AGENCIAS S.A.C;02732-22;44722-10015;HOUSTON;Estados Unidos;Uruguay;46.95;TM;46950;KILOGRAMO;0;No disponible;48578.25;1034.68;56169.77;1196.37;7527;46950;46.95;46950;NO DISPONIBLE;S/M;POLIETILENO DE ALTA DENSIDAD. S/M. S/M EN 1878 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD 950-EF GENERIC PRIME RESIN -;POLIETILENO DE ALTA DENSIDAD. S/M. S/M EN 1878 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD 950-EF GENERIC PRIME RESIN -
118-480587;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02609-22;EGLV040200411420;KRZZA;Corea del Sur;Corea del Sur;44;TM;44000;KILOGRAMO;0;No disponible;42920;975.45;50577.68;1149.49;7600;44000;44;44176;NO DISPONIBLE;LOTTE CHEMICAL;POLIETILENO DE ALTA DENSIDAD. Lotte Chemical. S/M EN 1760  BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE FL7000;POLIETILENO DE ALTA DENSIDAD. Lotte Chemical. S/M EN 1760  BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE FL7000
118-480665;0001;07/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;No disponible;02609-22;HLCUME3221062771;VERACRUZ;México;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;55369.21;1118.57;61098.32;1234.31;5659;49500;49.5;50490;No disponible;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 1980  BOLSAS X 25KG C/U POLIETILENO DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE LDF2723S1;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 1980  BOLSAS X 25KG C/U POLIETILENO DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE LDF2723S1
118-486878;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;HLCUSS5221138203;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;23957.05;967.96;29403.61;1188.02;5413;24750;24.75;25310;NO DISPONIBLE;BRASKEM;Polipropileno homopolimero. Braskem. S/M  EN 990  BOLSAS DE 25 KG C/U Polypropylene homopolymer H-603;Polipropileno homopolimero. Braskem. S/M  EN 990  BOLSAS DE 25 KG C/U Polypropylene homopolymer H-603
118-486878;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;HLCUSS5221138203;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;23957.05;967.96;29403.61;1188.02;5413;24750;24.75;25310;NO DISPONIBLE;BRASKEM;Polipropileno homopolimero. Braskem. S/M  EN 990  BOLSAS DE 25 KG C/U Polypropylene homopolymer H-603;Polipropileno homopolimero. Braskem. S/M  EN 990  BOLSAS DE 25 KG C/U Polypropylene homopolymer H-603
118-486878;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;HLCUSS5221138203;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;23957.05;967.96;29403.61;1188.02;5413;24750;24.75;25310;NO DISPONIBLE;BRASKEM;Polipropileno homopolimero. Braskem. S/M  EN 990  BOLSAS DE 25 KG C/U Polypropylene homopolymer H-603;Polipropileno homopolimero. Braskem. S/M  EN 990  BOLSAS DE 25 KG C/U Polypropylene homopolymer H-603
118-486895;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;HLCUSS5221134202;SANTOS;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;87491.42;883.75;109268.06;1103.72;21652;99000;99;101270;NO DISPONIBLE;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE HS5502;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE HS5502
118-486895;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;HLCUSS5221134202;SANTOS;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;87491.42;883.75;109268.06;1103.72;21652;99000;99;101270;NO DISPONIBLE;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE HS5502;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE HS5502
118-486895;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;HLCUSS5221134202;SANTOS;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;87491.42;883.75;109268.06;1103.72;21652;99000;99;101270;NO DISPONIBLE;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE HS5502;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE HS5502
118-486923;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;SUDU62SSZ077766X;RIO DE JANEIRO;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47374.67;957.06;58729.74;1186.46;11287.96;49500;49.5;50650;NO DISPONIBLE;BRASKEM;Polipropileno homopolimero. Braskem. S/M EN 1980 BOLSAS DE 25 KG C/U Polipropileno homopolimero Polypropylene Homopolymer PH0952;Polipropileno homopolimero. Braskem. S/M EN 1980 BOLSAS DE 25 KG C/U Polipropileno homopolimero Polypropylene Homopolymer PH0952
118-486923;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;SUDU62SSZ077766X;RIO DE JANEIRO;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47374.67;957.06;58729.74;1186.46;11287.96;49500;49.5;50650;NO DISPONIBLE;BRASKEM;Polipropileno homopolimero. Braskem. S/M EN 1980 BOLSAS DE 25 KG C/U Polipropileno homopolimero Polypropylene Homopolymer PH0952;Polipropileno homopolimero. Braskem. S/M EN 1980 BOLSAS DE 25 KG C/U Polipropileno homopolimero Polypropylene Homopolymer PH0952
118-486923;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;SUDU62SSZ077766X;RIO DE JANEIRO;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;47374.67;957.06;58729.74;1186.46;11287.96;49500;49.5;50650;NO DISPONIBLE;BRASKEM;Polipropileno homopolimero. Braskem. S/M EN 1980 BOLSAS DE 25 KG C/U Polipropileno homopolimero Polypropylene Homopolymer PH0952;Polipropileno homopolimero. Braskem. S/M EN 1980 BOLSAS DE 25 KG C/U Polipropileno homopolimero Polypropylene Homopolymer PH0952
118-486949;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;SUDU62SSZ078108X;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;24300.67;981.85;30042.79;1213.85;5707.96;24750;24.75;25310;NO DISPONIBLE;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72
118-486949;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;SUDU62SSZ078108X;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;24300.67;981.85;30042.79;1213.85;5707.96;24750;24.75;25310;NO DISPONIBLE;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72
118-486949;0001;13/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02734-22;SUDU62SSZ078108X;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;24300.67;981.85;30042.79;1213.85;5707.96;24750;24.75;25310;NO DISPONIBLE;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 990 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72
118-488025;0001;14/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02723-22;HLCUSEL221109958;KRZZA;Corea del Sur;Corea del Sur;44;TM;44000;KILOGRAMO;0;No disponible;43254.37;983.05;52339.71;1189.54;9025.63;44000;44;45100;NO DISPONIBLE;LOTTE CHEMICAL;POLIPROPILENO HOMOPOLIMERO. Lotte Chemical. S/M EN 1760 BOLSAS DE 25 KG C/U LOTE: P22413033 Y130 polypropylene homopolymer 422K752A;POLIPROPILENO HOMOPOLIMERO. Lotte Chemical. S/M EN 1760 BOLSAS DE 25 KG C/U LOTE: P22413033 Y130 polypropylene homopolymer 422K752A
118-488025;0001;14/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02723-22;HLCUSEL221109958;KRZZA;Corea del Sur;Corea del Sur;44;TM;44000;KILOGRAMO;0;No disponible;43254.37;983.05;52339.71;1189.54;9025.63;44000;44;45100;NO DISPONIBLE;LOTTE CHEMICAL;POLIPROPILENO HOMOPOLIMERO. Lotte Chemical. S/M EN 1760 BOLSAS DE 25 KG C/U LOTE: P22413033 Y130 polypropylene homopolymer 422K752A;POLIPROPILENO HOMOPOLIMERO. Lotte Chemical. S/M EN 1760 BOLSAS DE 25 KG C/U LOTE: P22413033 Y130 polypropylene homopolymer 422K752A
118-488025;0001;14/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02723-22;HLCUSEL221109958;KRZZA;Corea del Sur;Corea del Sur;44;TM;44000;KILOGRAMO;0;No disponible;43254.37;983.05;52339.71;1189.54;9025.63;44000;44;45100;NO DISPONIBLE;LOTTE CHEMICAL;POLIPROPILENO HOMOPOLIMERO. Lotte Chemical. S/M EN 1760 BOLSAS DE 25 KG C/U LOTE: P22413033 Y130 polypropylene homopolymer 422K752A;POLIPROPILENO HOMOPOLIMERO. Lotte Chemical. S/M EN 1760 BOLSAS DE 25 KG C/U LOTE: P22413033 Y130 polypropylene homopolymer 422K752A
118-497250;0001;20/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;02608-22;NBAN033037;NINGBO;Arabia Saudi;Emiratos Árabes Unidos;52;TM;52000;KILOGRAMO;0;No disponible;58138.75;1118.05;60716.49;1167.62;2508.37;52000;52;52930;NO DISPONIBLE;MOPLEN;POLIPROPILENO COPOLIMERO. MOPLEN. S/M EN 2080 BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER EP548S EP548S;POLIPROPILENO COPOLIMERO. MOPLEN. S/M EN 2080 BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER EP548S EP548S
118-497250;0001;20/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;02608-22;NBAN033037;NINGBO;Arabia Saudi;Emiratos Árabes Unidos;52;TM;52000;KILOGRAMO;0;No disponible;58138.75;1118.05;60716.49;1167.62;2508.37;52000;52;52930;NO DISPONIBLE;MOPLEN;POLIPROPILENO COPOLIMERO. MOPLEN. S/M EN 2080 BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER EP548S EP548S;POLIPROPILENO COPOLIMERO. MOPLEN. S/M EN 2080 BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER EP548S EP548S
118-497250;0001;20/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;02608-22;NBAN033037;NINGBO;Arabia Saudi;Emiratos Árabes Unidos;52;TM;52000;KILOGRAMO;0;No disponible;58138.75;1118.05;60716.49;1167.62;2508.37;52000;52;52930;NO DISPONIBLE;MOPLEN;POLIPROPILENO COPOLIMERO. MOPLEN. S/M EN 2080 BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER EP548S EP548S;POLIPROPILENO COPOLIMERO. MOPLEN. S/M EN 2080 BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER EP548S EP548S
118-497252;0001;20/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02796-22;HLCUSS5221134184;SANTOS;Brasil;Uruguay;148.5;TM;148500;KILOGRAMO;0;No disponible;146868.24;989.01;179551.17;1209.1;32478;148500;148.5;152400;NO DISPONIBLE;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 5940 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 5940 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72
118-497252;0001;20/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02796-22;HLCUSS5221134184;SANTOS;Brasil;Uruguay;148.5;TM;148500;KILOGRAMO;0;No disponible;146868.24;989.01;179551.17;1209.1;32478;148500;148.5;152400;NO DISPONIBLE;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 5940 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 5940 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72
118-497252;0001;20/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02796-22;HLCUSS5221134184;SANTOS;Brasil;Uruguay;148.5;TM;148500;KILOGRAMO;0;No disponible;146868.24;989.01;179551.17;1209.1;32478;148500;148.5;152400;NO DISPONIBLE;BRASKEM;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 5940 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M EN 5940 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE EB853/72
118-497255;0001;20/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02925-22;SUDU22MEX019137A;MANZANILLO;México;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;103073.63;1041.15;113775.26;1149.25;10571;99000;99;100810;NO DISPONIBLE;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE HDF8000;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE HDF8000
118-497255;0001;20/12/2022;2022;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02925-22;SUDU22MEX019137A;MANZANILLO;México;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;103073.63;1041.15;113775.26;1149.25;10571;99000;99;100810;NO DISPONIBLE;BRASKEM;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE HDF8000;POLIETILENO DE ALTA DENSIDAD. BRASKEM. S/M EN 3960 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE HDF8000
