DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-410756;0001;21/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02424-22;COSU6343624490;KRZZA;Corea del Sur;Francia;220;TM;220000;KILOGRAMO;0;No disponible;183620;834.64;249525.25;1134.21;63610;220000;220;224194.44;LOTTE CHEMICAL CORPORATION;LOTTE;POLIETILENO DE ALTA DENSIDAD. LOTTE. FL7000 REF : FL7000 USO : INDUSTRIAL / EN 8800 SACOS X 25 KG POLYETHYLENE HAUTE DENSITE LOTTE FL7000;POLIETILENO DE ALTA DENSIDAD. LOTTE. FL7000 REF : FL7000 USO : INDUSTRIAL / EN 8800 SACOS X 25 KG POLYETHYLENE HAUTE DENSITE LOTTE FL7000
118-410756;0002;21/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02424-22;COSU6343624490;KRZZA;Corea del Sur;Francia;176;TM;176000;KILOGRAMO;0;No disponible;166784;947.64;219756.8;1248.62;50888;176000;176;179355.55;LOTTE CHEMICAL CORPORATION;LOTTE;POLIETILENO DE BAJA DENSIDAD. LOTTE. LF410 REF :  LF410 USO : INDUSTRIAL / EN 7040 SACOS X 25 KG POLYETHYLENE BASSE DENSITE LOTTE LF410;POLIETILENO DE BAJA DENSIDAD. LOTTE. LF410 REF :  LF410 USO : INDUSTRIAL / EN 7040 SACOS X 25 KG POLYETHYLENE BASSE DENSITE LOTTE LF410
118-410792;0001;21/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02424-22;COSU6345107190;KRZZA;Corea del Sur;Francia;110;TM;110000;KILOGRAMO;0;No disponible;113520;1032;127244;1156.76;12305;110000;110;113050;LOTTE CHEMICAL CORPORATION;LOTTE;POLIPROPILENO. LOTTE. SY-130 REF : SY-130 SON : 4400 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE LOTTE SY-130;POLIPROPILENO. LOTTE. SY-130 REF : SY-130 SON : 4400 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE LOTTE SY-130
118-414773;0001;25/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02416-22;MAEU292996153;NINGBO;Estados Unidos;Francia;108;TM;108000;KILOGRAMO;0;No disponible;115744;1071.7;138805.8;1285.24;21615;108000;108;110950;FOUR BUNG INDUSTRIES LIMITED.FLAT RM 01A 15 F LOWE;EXXON;POLIETILENO DE BAJA DENSIDAD. EXXON. LL6100.17 REF :  LL6100.17 USO : INDUSTRIAL / EN 4320 SACOS X 25 KG POLYETHYLENE LINEAIRE BASSE DENSITE EXXON LL6100.17;POLIETILENO DE BAJA DENSIDAD. EXXON. LL6100.17 REF :  LL6100.17 USO : INDUSTRIAL / EN 4320 SACOS X 25 KG POLYETHYLENE LINEAIRE BASSE DENSITE EXXON LL6100.17
118-416430;0001;26/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02454-22;CHP0144831;JEBEL ALI;Emiratos Árabes Unidos;Austria;24.75;TM;24750;KILOGRAMO;0;No disponible;24980;1009.29;36597.25;1478.68;11305;24750;24.75;25510;BOROUGE PTE LTDPO BOX 6951ABU DHABI. UAE;BOREALIS;COPOLIMERO DE POLIPROPILENO. BOREALIS. BJ368MO REF: 2800199729 SON : 990 SACOS DE 25KG / USO : INDUSTRIAL BJ368MO BOROUGE BAG PROPYLENE COPOLYMER;COPOLIMERO DE POLIPROPILENO. BOREALIS. BJ368MO REF: 2800199729 SON : 990 SACOS DE 25KG / USO : INDUSTRIAL BJ368MO BOROUGE BAG PROPYLENE COPOLYMER
118-423016;0001;31/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02470-22;COSU6343529410;KRZZA;Corea del Sur;Francia;132;TM;132000;KILOGRAMO;0;No disponible;166188;1259;183021.35;1386.53;14756;132000;132;134720;LOTTE CHEMICAL CORPORATION;LOTTE;POLIETILENO DE ALTA DENSIDAD. LOTTE. M7100 REF : M7100 USO : INDUSTRIAL / EN 5280 SACOS X 25 KG POLYETHYLENE HAUTE DENSITE PE100 LOTTE M7100;POLIETILENO DE ALTA DENSIDAD. LOTTE. M7100 REF : M7100 USO : INDUSTRIAL / EN 5280 SACOS X 25 KG POLYETHYLENE HAUTE DENSITE PE100 LOTTE M7100
118-423324;0001;31/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02486-22;MAEU220714827;No disponible;Arabia Saudi;Francia;168;TM;168000;KILOGRAMO;0;No disponible;186250.82;1108.64;219526.87;1306.71;30947.91;168000;168;172288.26;NATIONAL PETROCHEMICAL INDUSTRIAL CO.P.O. BOX 4459;NATPET TELDENE;POLIPROPILENO. NATPET TELDENE. H26ML REF : H26ML SON : 6720 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE NATPET TELDENE H26ML;POLIPROPILENO. NATPET TELDENE. H26ML REF : H26ML SON : 6720 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE NATPET TELDENE H26ML
118-423324;0002;31/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02486-22;MAEU220714827;No disponible;Arabia Saudi;Francia;312;TM;312000;KILOGRAMO;0;No disponible;345894.39;1108.64;407692.76;1306.71;57474.69;312000;312;319963.91;NATIONAL PETROCHEMICAL INDUSTRIAL CO.P.O. BOX 4459;NATPET TELDENE;POLIPROPILENO. NATPET TELDENE. H03BPM REF : H03BPM SON : 12480 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE NATPET TELDENE H03BPM;POLIPROPILENO. NATPET TELDENE. H03BPM REF : H03BPM SON : 12480 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE NATPET TELDENE H03BPM
118-423324;0003;31/10/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02486-22;MAEU220714827;No disponible;Arabia Saudi;Francia;72;TM;72000;KILOGRAMO;0;No disponible;79821.78;1108.64;94082.94;1306.71;13263.39;72000;72;73837.82;NATIONAL PETROCHEMICAL INDUSTRIAL CO.P.O. BOX 4459;NATPET TELDENE;POLIPROPILENO. NATPET TELDENE. H12ML REF : H12ML SON : 2880 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE NATPET TELDENE H12ML;POLIPROPILENO. NATPET TELDENE. H12ML REF : H12ML SON : 2880 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE NATPET TELDENE H12ML
118-424713;0001;2/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRANSTOTAL AGENCIA MARITI;00909-22;YWTJCLL5668;CNZZA;China;Francia;51;TM;51000;KILOGRAMO;0;No disponible;61679.85;1209.41;77576.99;1521.12;15126.14;51000;51;51078.38;HONGKONG TOPWAY TRADING CO LTD;S/M;HOMOPOLIMERO DE POLIPROPILENO. S/M. L5E89 POLIPROPILENO SACOS DE RAFIA POLYPROPYLENE HOMOPOLYMER L5E89 L5E89 -11880 SACOS DE 25 KG C/U;HOMOPOLIMERO DE POLIPROPILENO. S/M. L5E89 POLIPROPILENO SACOS DE RAFIA POLYPROPYLENE HOMOPOLYMER L5E89 L5E89 -11880 SACOS DE 25 KG C/U
118-432025;0001;7/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02523-22;COSU6343849920;QINGDAO;China;Francia;220;TM;220000;KILOGRAMO;0;No disponible;261880;1190.36;345763.5;1571.65;80610;220000;220;222395;JIANGSU XINGYE PLASTIC CO.LTD;JADE;RESINA DE PET. JADE. CZ-328 IV 0.85 REFERENCIA : CZ328 USO : INDUSTRIAL / EN 200 BIG BAGS X 1100 KG PET RESIN JADE CZ-328 IV 0.85;RESINA DE PET. JADE. CZ-328 IV 0.85 REFERENCIA : CZ328 USO : INDUSTRIAL / EN 200 BIG BAGS X 1100 KG PET RESIN JADE CZ-328 IV 0.85
118-432051;0001;7/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02523-22;COSU6343850400;ZHANGJIAGANG;China;Francia;110;TM;110000;KILOGRAMO;0;No disponible;140940;1281.27;173006.75;1572.79;30305;110000;110;111305;JIANGSU XINGYE PLASTIC CO.LTD;JADE;RESINA DE PET. JADE. CZ-302 IV 0.80 REFERENCIA : CZ302 USO : INDUSTRIAL / EN 100 BIG BAGS X 1100 KG PET RESIN JADE CZ-302 IV 0.80;RESINA DE PET. JADE. CZ-302 IV 0.80 REFERENCIA : CZ302 USO : INDUSTRIAL / EN 100 BIG BAGS X 1100 KG PET RESIN JADE CZ-302 IV 0.80
118-432092;0001;7/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02523-22;COSU6345107191;KRZZA;Corea del Sur;Francia;176;TM;176000;KILOGRAMO;0;No disponible;181632;1032;203560.4;1156.59;19658;176000;176;180830;LOTTE CHEMICAL CORPORATION;LOTTE;POLIPROPILENO. LOTTE. SY-130 REF : SY-130 SON : 7040 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE LOTTE SY-130;POLIPROPILENO. LOTTE. SY-130 REF : SY-130 SON : 7040 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE LOTTE SY-130
118-432391;0001;7/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02521-22;KHH200107500;KAOHSIUNG;Taiwán;Francia;48;TM;48000;KILOGRAMO;0;No disponible;64616;1346.17;76063.7;1584.66;10640;48000;48;49470;TAITA CHEMICAL COMPANY. LIMITED KAO;TAITAREX;POLIESTIRENO. TAITAREX. 861F REF : GPPS TAITA 861F USO : INDUSTRIAL / EN 52 PALETAS CON 1920 SACOS DE 25 KG GENERAL PURPOSE POLYSTYRENE INJECTION TAITAREX 861F;POLIESTIRENO. TAITAREX. 861F REF : GPPS TAITA 861F USO : INDUSTRIAL / EN 52 PALETAS CON 1920 SACOS DE 25 KG GENERAL PURPOSE POLYSTYRENE INJECTION TAITAREX 861F
118-432644;0001;7/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02582-22;SEAU220915703;BALBOA;Estados Unidos;Francia;140.25;TM;23375;KILOGRAMO;0;No disponible;116382.75;829.82;148891.53;1061.62;31054;23375;23.375;23980;SNETOR US INC1 RIVERWAY STE 1125HOUSTON. TX 77056;FORMOSA;RESINA PVC. FORMOSA. 622 REF : 622 EN 5610  SACOS X 25 KG / USO : PARA TUBERIAS PVC RESINE SUSPENSION FORMOSA 622;RESINA PVC. FORMOSA. 622 REF : 622 EN 5610  SACOS X 25 KG / USO : PARA TUBERIAS PVC RESINE SUSPENSION FORMOSA 622
118-438842;0001;10/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02536-22;MAEU221349328;No disponible;Arabia Saudi;Francia;198;TM;198000;KILOGRAMO;0;No disponible;214322;1082.43;279160.02;1409.9;62159;198000;198;203200;SAUDI ETHYLENE AND POLYETHYLENE CO.PO BOX 35579319;BASSEL;POLIETILENO DE BAJA DENSIDAD. BASSEL. 2427H REF :  010101020107 USO : INDUSTRIAL / EN 7920 SACOS X 25 KG LOW DENSITY POLYETHYLENE BASELL 2427H;POLIETILENO DE BAJA DENSIDAD. BASSEL. 2427H REF :  010101020107 USO : INDUSTRIAL / EN 7920 SACOS X 25 KG LOW DENSITY POLYETHYLENE BASELL 2427H
118-438905;0001;10/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02536-22;MAEU222256378;KRZZA;Corea del Sur;Francia;144;TM;144000;KILOGRAMO;0;No disponible;173424;1204.33;195527.8;1357.83;19936;144000;144;146840;SNETOR11 AVENUE DUBONNETIMMEUBLE LE DOUBLON92407 C;TOPILENE;COPOLIMERO DE POLIPROPILENO. TOPILENE. R901 REF : R901 USO: INDUSTRIAL  / EN 5760 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE RANDOM INJECTION TOPILENE R901;COPOLIMERO DE POLIPROPILENO. TOPILENE. R901 REF : R901 USO: INDUSTRIAL  / EN 5760 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE RANDOM INJECTION TOPILENE R901
118-438979;0001;10/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR AGENCIAS S.A.C;02546-22;CNMD112862;SHANGHAI;Corea del Sur;Francia;49.5;TM;49500;KILOGRAMO;0;No disponible;50631.5;1022.86;61982.39;1252.17;10718;49500;49.5;50900;HONGKONG TOPWAY TRADING CO. LTDFLAT/RM 5 17/F.CHIN;BASELL MOPLEN;COPOLIMERO DE POLIPROPILENO. BASELL MOPLEN. EP546U REF : EP546U USO: INDUSTRIAL  / EN 1980 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMER INJECTION BASELL MOPLEN EP546U;COPOLIMERO DE POLIPROPILENO. BASELL MOPLEN. EP546U REF : EP546U USO: INDUSTRIAL  / EN 1980 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMER INJECTION BASELL MOPLEN EP546U
118-439025;0001;10/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR AGENCIAS S.A.C;02546-22;SEL1452797;KRZZA;Corea del Sur;Francia;22;TM;22000;KILOGRAMO;0;No disponible;25550;1161.36;28192.37;1281.47;2323;22000;22;22350;LOTTE CHEMICAL CORPORATIONLOTTE WORLD TOWER. 300.;KOPELEN;COPOLIMERO DE POLIPROPILENO. KOPELEN. JM-375 REF : JM375 USO: INDUSTRIAL  / EN 880 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE KOPELEN JM-375;COPOLIMERO DE POLIPROPILENO. KOPELEN. JM-375 REF : JM375 USO: INDUSTRIAL  / EN 880 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE KOPELEN JM-375
118-439025;0002;10/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR AGENCIAS S.A.C;02546-22;SEL1452797;KRZZA;Corea del Sur;Francia;22;TM;22000;KILOGRAMO;0;No disponible;28498;1295.36;31177.22;1417.15;2323;22000;22;22350;LOTTE CHEMICAL CORPORATIONLOTTE WORLD TOWER. 300.;LOTTE;COPOLIMERO DE POLIPROPILENO. LOTTE. J-595K REF : J595K USO: INDUSTRIAL  / EN 880 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE RANDOM LOTTE J-595K;COPOLIMERO DE POLIPROPILENO. LOTTE. J-595K REF : J595K USO: INDUSTRIAL  / EN 880 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE RANDOM LOTTE J-595K
118-439061;0001;10/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR AGENCIAS S.A.C;02546-22;SEL1452966;KRZZA;Corea del Sur;Francia;88;TM;88000;KILOGRAMO;0;No disponible;97864;1112.09;120723.3;1371.86;21636;88000;88;89930;LOTTE CHEMICAL CORPORATIONLOTTE WORLD TOWER. 300.;LOTTE;POLIETILENO DE ALTA DENSIDAD. LOTTE. M7100 REF : M7100 USO : INDUSTRIAL / EN 3520 SACOS X 25 KG POLYETHYLENE HAUTE DENSITE PE100 LOTTE M7100;POLIETILENO DE ALTA DENSIDAD. LOTTE. M7100 REF : M7100 USO : INDUSTRIAL / EN 3520 SACOS X 25 KG POLYETHYLENE HAUTE DENSITE PE100 LOTTE M7100
118-441473;0001;12/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02576-22;COSU6343439410;ZHANGJIAGANG;China;Francia;44;TM;44000;KILOGRAMO;0;No disponible;60376;1372.18;69252.7;1573.93;8122;44000;44;44415;JIANGSU XINGYE PLASTIC CO.LTD;JADE;RESINA DE PET. JADE. CZ 318 REFERENCIA : CZ318 USO : INDUSTRIAL / EN 40 BIG BAGS X 1100 KG RESINE PET IV 0.83 JADE CZ 318;RESINA DE PET. JADE. CZ 318 REFERENCIA : CZ318 USO : INDUSTRIAL / EN 40 BIG BAGS X 1100 KG RESINE PET IV 0.83 JADE CZ 318
118-441475;0001;12/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02576-22;SEL1458761;KRZZA;Corea del Sur;Francia;144;TM;144000;KILOGRAMO;0;No disponible;163032;1132.17;186723.9;1296.69;21654;144000;144;146420;SNETOR OVERSEAS11 AVENUE DUBONNETIMMEUBLE LE DOUBL;HYOSUNG;COPOLIMERO DE POLIPROPILENO. HYOSUNG. J640 REF : J640 USO: INDUSTRIAL  / EN 5760 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG J640;COPOLIMERO DE POLIPROPILENO. HYOSUNG. J640 REF : J640 USO: INDUSTRIAL  / EN 5760 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG J640
118-444907;0001;16/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;28365000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR AGENCIAS S.A.C;02583-22;CFA0539337;EL DEKHEILA;Egipto;Francia;100;TM;100000;KILOGRAMO;0;No disponible;61610;616.1;82259.56;822.6;19725.41;100000;100;102367.63;SANITA CONSUMER PRODUCT6 TH INDUSTRIAL A?? SADAT C;MICROMB;MINERAL COMPOUND. MICROMB. FL-1014 P5W REF: 1014P5W USO INDUSTRIAL / EN 80 PALLETS CON 4000 SACOS DE 25 KG MINERAL COMPOUND MICROMB FL-1014 P5W;MINERAL COMPOUND. MICROMB. FL-1014 P5W REF: 1014P5W USO INDUSTRIAL / EN 80 PALLETS CON 4000 SACOS DE 25 KG MINERAL COMPOUND MICROMB FL-1014 P5W
118-444907;0002;16/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;28365000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR AGENCIAS S.A.C;02583-22;CFA0539337;EL DEKHEILA;Egipto;Francia;0.1;TM;100;KILOGRAMO;0;No disponible;54.9;549;82.31;823.1;26.58;100;0.1;102.36;SANITA CONSUMER PRODUCT6 TH INDUSTRIAL A?? SADAT C;MICROMB;MINERAL COMPOUND. MICROMB. FL 1014 TCP70 REF: FL1014TCP70 USO INDUSTRIAL / EN 1 PALLETS CON 5 SACOS DE 20 KG COMPOUND MINERAL MICRO MB FL 1014 TCP70;MINERAL COMPOUND. MICROMB. FL 1014 TCP70 REF: FL1014TCP70 USO INDUSTRIAL / EN 1 PALLETS CON 5 SACOS DE 20 KG COMPOUND MINERAL MICRO MB FL 1014 TCP70
118-446295;0001;16/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02582-22;MAEU221409622;No disponible;Arabia Saudi;Francia;120;TM;120000;KILOGRAMO;0;No disponible;136206.42;1135.05;161791.86;1348.27;23882.85;120000;120;123450;NATIONAL PETROCHEMICAL INDUSTRIAL CO.P.O. BOX 4459;TELDENE;COPOLIMERO DE POLIPROPILENO. TELDENE. R40MLT REF : R40MLT USO: INDUSTRIAL  / EN 4800 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE RANDOM INJECTION TELDENE R40MLT;COPOLIMERO DE POLIPROPILENO. TELDENE. R40MLT REF : R40MLT USO: INDUSTRIAL  / EN 4800 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE RANDOM INJECTION TELDENE R40MLT
118-446295;0002;16/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;02582-22;MAEU221409622;No disponible;Arabia Saudi;Francia;48;TM;48000;KILOGRAMO;0;No disponible;51506.57;1073.05;61703.54;1285.49;9553.14;48000;48;49380;NATIONAL PETROCHEMICAL INDUSTRIAL CO.P.O. BOX 4459;TELDENE;COPOLIMERO DE POLIPROPILENO. TELDENE. B20ML REF :  B20ML USO: INDUSTRIAL  / EN 1920 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE NATPET TELDENE B20ML;COPOLIMERO DE POLIPROPILENO. TELDENE. B20ML REF :  B20ML USO: INDUSTRIAL  / EN 1920 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE NATPET TELDENE B20ML
118-449296;0001;18/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02654-22;HLCUNG12209DAUL7;NINGBO;China;Francia;112;TM;112000;KILOGRAMO;0;No disponible;162368;1449.71;185897.6;1659.8;21500;112000;112;113320;ESSENCO LIMITED;HIPS;POLIESTIRENO. HIPS. HP825 REF : HIPSHP825 USO : INDUSTRIAL / EN 4480 SACOS DE 25 KG POLYSTYRENE HIPS HP825;POLIESTIRENO. HIPS. HP825 REF : HIPSHP825 USO : INDUSTRIAL / EN 4480 SACOS DE 25 KG POLYSTYRENE HIPS HP825
118-449370;0001;18/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02652-22;COSU6344786550;KRZZA;Corea del Sur;Francia;48;TM;48000;KILOGRAMO;0;No disponible;57120;1190;65606;1366.79;7772;48000;48;48860;NO DISPONIBLE;HYOSUNG;COPOLIMERO DE POLIPROPILENO. HYOSUNG. R1101 REF : R1101 USO: INDUSTRIAL  / EN 1920 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE RANDOM HYOSUNG R1101;COPOLIMERO DE POLIPROPILENO. HYOSUNG. R1101 REF : R1101 USO: INDUSTRIAL  / EN 1920 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE RANDOM HYOSUNG R1101
118-455582;0001;23/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02683-22;MEDUAD338607;ABU DHABI;Emiratos Árabes Unidos;Austria;49.5;TM;49500;KILOGRAMO;0;No disponible;56290;1137.17;71253.62;1439.47;14260;49500;49.5;50688;NO DISPONIBLE;BORPURE;POLIETILENO DE ALTA DENSIDAD. BORPURE. MB6562 REF : 2800200449 USO : INDUSTRIAL / EN 1980 SACOS X 25 KG BORPURE MB6562 BOROUGE BAG HD POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD. BORPURE. MB6562 REF : 2800200449 USO : INDUSTRIAL / EN 1980 SACOS X 25 KG BORPURE MB6562 BOROUGE BAG HD POLYETHYLENE
118-459366;0001;25/11/2022;2022;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRANSTOTAL AGENCIA MARITI;00909-22;YWTJCLL5668;CNZZA;China;Francia;50;TM;50000;KILOGRAMO;0;No disponible;60970.44;1219.41;76562.13;1531.24;14829.55;50000;50;50086.63;HONGKONG TOPWAY TRADING CO LTD;S/M;HOMOPOLIMERO DE POLIPROPILENO. S/M. Y26 POLIPROPILENO SACOS DE RAFIA POLYPROPYLENE HOMOPOLYMERE LQ Y26 LQY26 -10238 SACOS DE 25 KG C/U;HOMOPOLIMERO DE POLIPROPILENO. S/M. Y26 POLIPROPILENO SACOS DE RAFIA POLYPROPYLENE HOMOPOLYMERE LQ Y26 LQY26 -10238 SACOS DE 25 KG C/U
